Step,Fx(N),Fy(N),Fz(N),Tx(Nm),Ty(Nm),Tz(Nm)
1,322980896.000000,1319629568.000000,-2051449600.000000,-29466738.000000,183089232.000000,109563984.000000
2,176797952.000000,-1798040320.000000,-1705997312.000000,-183377456.000000,63010812.000000,-99684512.000000
3,25116366.000000,123728736.000000,49941824.000000,-2977990.000000,-4670355.000000,4604583.000000
4,771696640.000000,1633899136.000000,273307616.000000,194884480.000000,-92269504.000000,-2879837.000000
5,4883744.000000,5765740.500000,10381551.000000,-184860.578125,-950394.687500,559102.562500
6,2026801.125000,-403982.406250,-1780427.000000,-15376.625000,304928.437500,-17127.292969
7,-6127780.500000,-25978740.000000,-13474113.000000,-1930441.250000,956570.000000,-948479.312500
8,36514576.000000,1054713.125000,-19580254.000000,-1570745.250000,3208287.250000,-392853.500000
9,58209120.000000,-11185804.000000,-37905464.000000,-2266809.750000,3448277.500000,-4478070.500000
10,437766624.000000,-956552128.000000,91375240.000000,-124731872.000000,-51614644.000000,-39386884.000000
11,153913888.000000,-514401952.000000,1056924096.000000,61193892.000000,37851268.000000,5685568.000000
12,-37831608.000000,12065631.000000,-25846386.000000,456965.218750,1899185.000000,356926.281250
13,-85366336.000000,310678528.000000,24141404.000000,19776994.000000,7671560.000000,-31955552.000000
14,203997.015625,-3138201.000000,3653947.750000,-151020.859375,-316677.500000,-50488.101562
15,1142857344.000000,11341915.000000,-76527416.000000,-9513774.000000,-79963624.000000,-7390945.000000
16,48375780.000000,17067388.000000,37276888.000000,-3032813.000000,-2281314.000000,4414919.500000
17,-753289216.000000,863030016.000000,-518246208.000000,-66789656.000000,-3044646.750000,99336976.000000
18,-233516.734375,-1013614.875000,-1216526.500000,-149858.390625,69259.976562,-23244.320312
19,10897326.000000,14334727.000000,-9057372.000000,639039.625000,37267.890625,576538.062500
20,-20662616.000000,-108708088.000000,-24646314.000000,3472956.500000,-1999449.875000,7665380.500000
21,24032598.000000,-9624984.000000,-2149036.250000,-469772.468750,-4566774.500000,6419458.000000
22,-1182206976.000000,1356846080.000000,-5705783808.000000,277161120.000000,-344330016.000000,-182889648.000000
23,-6524304.500000,-1745334.750000,-1809457.000000,-171803.234375,197349.937500,525925.687500
24,537741888.000000,156134288.000000,206293792.000000,-3580945.250000,35765076.000000,-17630788.000000
25,-5886692.000000,6044329.500000,-57046104.000000,1981780.000000,-3112.561035,-405906.718750
26,133278160.000000,64001344.000000,-237841120.000000,12762007.000000,13548205.000000,8146968.000000
27,-1046230.937500,-1033315.312500,609654.687500,75581.742188,-62322.390625,74040.257812
28,-44460248.000000,-27030150.000000,-31523814.000000,1220973.125000,-796459.500000,-6367128.000000
29,459123296.000000,-236861712.000000,-576207552.000000,13254394.000000,2162315.250000,14388742.000000
30,187377.015625,8545985.000000,-9083358.000000,364188.250000,701178.000000,491141.906250
31,214673728.000000,-530126496.000000,257530496.000000,90888400.000000,38005740.000000,-36447460.000000
32,-117726808.000000,290080992.000000,-144340144.000000,35130624.000000,17392680.000000,4736542.500000
33,203198704.000000,-25851948.000000,-503548992.000000,-31761078.000000,36867676.000000,-10105554.000000
34,91268296.000000,-172336640.000000,1286204928.000000,-2925110.250000,126142880.000000,25088298.000000
35,-109277144.000000,-286222752.000000,312548512.000000,-31289556.000000,12326959.000000,2388772.250000
36,-604342144.000000,-326268192.000000,277832224.000000,-18112820.000000,54278488.000000,46326092.000000
37,119919424.000000,95226080.000000,-15206221.000000,-3636635.000000,3656643.750000,-8520572.000000
38,1209219968.000000,343369984.000000,573985600.000000,-31140778.000000,10371683.000000,66799900.000000
39,-976308288.000000,-2958993408.000000,-855013568.000000,45185980.000000,66574636.000000,-343729024.000000
40,-652384832.000000,-1884480512.000000,-74092880.000000,62129744.000000,-9096346.000000,36579780.000000
41,-4564400.000000,4336720.500000,-45477180.000000,-1519401.375000,2069890.250000,713427.375000
42,114870392.000000,-186721776.000000,-493384800.000000,-43299372.000000,-21323632.000000,-584670.500000
43,-4807423.500000,-31646518.000000,35011044.000000,-579185.937500,1781760.125000,2193300.500000
44,4810619392.000000,-913042688.000000,4583357952.000000,241286592.000000,-349204512.000000,-407172320.000000
45,231250368.000000,1155526912.000000,166101296.000000,85492128.000000,-44279816.000000,-111742272.000000
46,-19311812.000000,-28514144.000000,35470160.000000,255398.453125,-370992.406250,-1619721.750000
47,-982238336.000000,-108146520.000000,-798148864.000000,-8524136.000000,141706496.000000,-4165960.500000
48,-520907808.000000,2783240448.000000,-869732352.000000,-249182960.000000,-33640780.000000,-115010232.000000
49,50365756.000000,13575701.000000,-5785573.500000,-1479768.125000,9504.228516,1464728.125000
50,3487994.000000,5689745.000000,-4064540.250000,334259.812500,-218232.703125,-40095.105469
51,1169391616.000000,827624960.000000,-536291104.000000,-79494880.000000,65943616.000000,72123776.000000
52,-1435373824.000000,71069672.000000,-1733453824.000000,-49669028.000000,-164240864.000000,79281304.000000
53,-734955648.000000,-664409536.000000,746828224.000000,-52094012.000000,-60354340.000000,-104521432.000000
54,3728788.000000,4407918.000000,4987919.500000,-500229.281250,6682.412109,364301.562500
55,67649264.000000,92533808.000000,-209425888.000000,30049716.000000,-4638941.500000,7681225.000000
56,-16066648.000000,-14017893.000000,13868760.000000,-830263.937500,303854.875000,-1066755.875000
57,103247184.000000,76441944.000000,104977488.000000,7074016.000000,-5232297.000000,8234648.000000
58,-62584600.000000,183495.765625,-45618504.000000,-3186098.500000,-3346098.500000,5539326.500000
59,28762772.000000,-36874544.000000,-240002016.000000,-18496958.000000,228781.953125,-1064938.875000
60,24122.363281,77014.734375,103679.562500,10480.665039,3481.824951,-5083.794922
61,-20423164.000000,-46050816.000000,24123234.000000,806620.000000,1867316.750000,4825261.000000
62,-14551130.000000,22589106.000000,-12264319.000000,-784110.562500,-1878666.250000,-2531524.000000
63,189254960.000000,-78881240.000000,-143962144.000000,-860668.375000,-30797896.000000,10943934.000000
64,24210374.000000,-36337132.000000,-6843761.500000,699430.750000,70121.148438,3885395.500000
65,-95631352.000000,-306300800.000000,-328595488.000000,252610.421875,-27978136.000000,26408368.000000
66,268378048.000000,-188982480.000000,-57168812.000000,-11161694.000000,-12879179.000000,-6965578.000000
67,-58190304.000000,-9805867.000000,64385068.000000,-7502094.000000,5926707.000000,-4261030.500000
68,65490.550781,-11078.879883,101529.226562,7748.138184,8745.101562,-1514.450684
69,-1487838.875000,2128375.500000,696091.812500,-235646.859375,-131793.656250,-196541.687500
70,12294150.000000,9069537.000000,-7398172.500000,-898525.625000,626820.562500,-521184.843750
71,-823431040.000000,552676288.000000,559976896.000000,12806440.000000,65939824.000000,-20573890.000000
72,32523772.000000,-78178608.000000,-133701424.000000,-16651036.000000,-12431096.000000,7974703.500000
73,1742391424.000000,-40148944.000000,1205370368.000000,-100109016.000000,91968840.000000,153677760.000000
74,-27346102.000000,-245626640.000000,-435218144.000000,35293704.000000,20683536.000000,-15730435.000000
75,662192448.000000,-467855776.000000,-263587600.000000,49176408.000000,65839084.000000,4913723.000000
76,196173376.000000,-446641024.000000,1922334976.000000,-103900152.000000,-140447008.000000,-26542134.000000
77,169614224.000000,-15549306.000000,137262832.000000,-11437138.000000,7507510.500000,15390842.000000
78,-196516800.000000,-585874688.000000,220982224.000000,10924922.000000,-4490390.500000,5928440.000000
79,-3890686208.000000,-1031383616.000000,1749535744.000000,73458904.000000,-234164480.000000,-17844944.000000
80,181568496.000000,-61999520.000000,41175736.000000,-162396.578125,-13000098.000000,-17258398.000000
81,1174716288.000000,-469410144.000000,78852488.000000,-15821035.000000,-50357468.000000,-35270996.000000
82,636595.812500,-196820.781250,-13410.694336,23889.406250,52531.253906,50736.351562
83,-3270342.250000,-242139.375000,1757135.250000,140595.296875,-202851.671875,304337.281250
84,-9416542.000000,-15985436.000000,-1240813.250000,-709254.062500,386884.718750,-42678.691406
85,-98744192.000000,250504064.000000,-214004880.000000,-9078729.000000,17564306.000000,24972126.000000
86,133981864.000000,-354588160.000000,-14114611.000000,-23406560.000000,-14568826.000000,2547969.500000
87,-2168092160.000000,1223917696.000000,447551584.000000,25246028.000000,18608642.000000,11587442.000000
88,1083623936.000000,-307645664.000000,916163712.000000,-3580558.250000,147425008.000000,45584256.000000
89,1567620736.000000,4324625408.000000,711462720.000000,-263590480.000000,-5517799.500000,203787312.000000
90,237685440.000000,-454533792.000000,-159988928.000000,12417356.000000,850015.875000,8309539.500000
91,934475.187500,-1061.051880,710698.937500,-64470.628906,-39690.472656,72517.281250
92,223135472.000000,-22191898.000000,164768912.000000,18476132.000000,-14898001.000000,-23820504.000000
93,3489786112.000000,-599519936.000000,6351118848.000000,-534678784.000000,442456544.000000,412512832.000000
94,-552970560.000000,209196928.000000,-942159296.000000,43374872.000000,-7484334.500000,-43226744.000000
95,-641550.375000,-1214278.500000,503597.562500,-86483.257812,52921.785156,8538.415039
96,5508234.000000,40023732.000000,-18205426.000000,3540532.500000,2659462.000000,6279676.500000
97,535690016.000000,-50772296.000000,44690264.000000,-7356819.000000,-34996360.000000,32572666.000000
98,-58263352.000000,34932272.000000,-18446690.000000,-288563.468750,3340326.250000,5306824.000000
99,-819754560.000000,607334272.000000,42487564.000000,-18812670.000000,-5288343.000000,-54608296.000000
100,-67191816.000000,-75607408.000000,3392147.250000,-5438336.000000,5504460.000000,7248321.500000
101,323311328.000000,4175810.750000,-91461296.000000,6373771.500000,-34812600.000000,19256878.000000
102,269667712.000000,-67167648.000000,601534592.000000,35715692.000000,-28345816.000000,-24170594.000000
103,-24067272.000000,51987196.000000,-15869317.000000,4157603.000000,3134058.750000,1874767.500000
104,-881369536.000000,-286389056.000000,-393730624.000000,21595032.000000,-49818232.000000,-52493140.000000
105,91847680.000000,16968504.000000,37259500.000000,921234.500000,-6897016.500000,-754478.875000
106,-549976128.000000,-376770176.000000,28981924.000000,-18517676.000000,28400428.000000,-1564290.000000
107,-11168155.000000,6266709.000000,3787670.000000,-67831.460938,356149.000000,-497699.625000
108,97445832.000000,96990744.000000,-33044832.000000,4556512.500000,792941.750000,15841354.000000
109,12906797.000000,-17776250.000000,-9944162.000000,-1587883.375000,-1606407.375000,818617.437500
110,-185641360.000000,346055040.000000,-88006456.000000,2755160.000000,-4575511.500000,-41283080.000000
111,-886746752.000000,-150587520.000000,386871264.000000,17943316.000000,79825288.000000,72228496.000000
112,163226560.000000,-522368832.000000,-125380736.000000,-21566256.000000,-12924387.000000,7686849.000000
113,-7791700.500000,-5065753.500000,21562554.000000,5144727.500000,-1542614.125000,955463.562500
114,-678120128.000000,901735488.000000,-1101613056.000000,92523640.000000,94616024.000000,5753715.000000
115,432347424.000000,-577024512.000000,-214971616.000000,-70151256.000000,-52136232.000000,9771516.000000
116,-389631680.000000,1408404096.000000,-2079425920.000000,21649034.000000,-133873360.000000,-76420600.000000
117,267616224.000000,-65850084.000000,-155005088.000000,-11924800.000000,-1236227.375000,-19724414.000000
118,-7169635.500000,4754114.000000,-3073511.250000,238413.484375,393832.156250,-274615.312500
119,-257533952.000000,196652272.000000,362467808.000000,59045400.000000,-38412852.000000,55393740.000000
120,319369120.000000,-48326524.000000,538437440.000000,-46504176.000000,742834.812500,35423856.000000
121,418366272.000000,-457473408.000000,-109908112.000000,-43011996.000000,-46117356.000000,32174646.000000
122,500656.375000,-1147705.625000,-480800.406250,-24458.433594,-43014.925781,155662.718750
123,-7258897.000000,-11741141.000000,9724994.000000,-980692.187500,992984.687500,358745.031250
124,-99759664.000000,115943192.000000,-515659.031250,-12033810.000000,-9790221.000000,7282522.500000
125,-1798086400.000000,-4139813632.000000,1059990400.000000,36414624.000000,-38807940.000000,119870008.000000
126,2485001984.000000,-2412567040.000000,-6172256768.000000,-127871336.000000,-279136544.000000,91895976.000000
127,185268576.000000,148804512.000000,-211198016.000000,-28005766.000000,6962663.500000,-15887782.000000
128,336483936.000000,-895060096.000000,-3336643072.000000,245262144.000000,-67289728.000000,58598388.000000
129,-2858710.500000,-8847033.000000,-8404338.000000,-1197270.125000,384903.000000,-458131.281250
130,-128513728.000000,356882656.000000,-10174640.000000,6202333.000000,2649456.500000,-9217634.000000
131,4577724.500000,-2486606.000000,1644740.500000,74737.687500,365974.031250,269857.125000
132,-1202284160.000000,-254254320.000000,319499712.000000,-38733288.000000,78640472.000000,-52406792.000000
133,-11415515.000000,-21597754.000000,-11002921.000000,-1095839.250000,1729615.750000,-2020526.250000
134,-211845936.000000,51013272.000000,171093200.000000,7407522.500000,-9369881.000000,9918898.000000
135,-30537500.000000,-15262927.000000,35166856.000000,3112147.250000,-2740046.750000,1417648.750000
136,-6284767.500000,-12736832.000000,26584768.000000,858838.125000,6501946.000000,1218433.000000
137,193112944.000000,603458496.000000,511229376.000000,20409684.000000,-60730144.000000,62587540.000000
138,-103612896.000000,-297389472.000000,-16982866.000000,9540033.000000,-6353637.500000,-205317.046875
139,86902304.000000,-174724960.000000,462001152.000000,-7507245.000000,3451279.750000,337964.750000
140,4035331.000000,31803848.000000,47606308.000000,670062.375000,5228952.500000,-3433805.250000
141,-1803476.625000,-4967920.000000,4487258.000000,554441.062500,-236817.171875,-4171.578125
142,-226335456.000000,1300960640.000000,694416640.000000,42201336.000000,-9311023.000000,33410118.000000
143,292720544.000000,1259385216.000000,592822144.000000,146250576.000000,-1452970.125000,-69092816.000000
144,252280880.000000,-86742904.000000,395116640.000000,-26171540.000000,8339172.000000,6208173.000000
145,-62808600.000000,100775640.000000,-7086817.000000,11253296.000000,7112217.500000,3271545.250000
146,-8250121.500000,19064070.000000,17744114.000000,2431920.750000,847707.562500,540809.562500
147,-380374240.000000,-605198016.000000,1288471936.000000,16293949.000000,44254324.000000,13700933.000000
148,3438438.500000,10142610.000000,-50029036.000000,3375409.750000,1821821.125000,45715.562500
149,1352299.000000,-4261369.500000,13837829.000000,-281647.343750,-1374084.875000,-488260.406250
150,26883020.000000,-32405976.000000,-16450456.000000,1286225.625000,-1075310.625000,3311194.000000
151,6556646.000000,11268119.000000,824494.062500,-13175.560547,-115352.148438,-1128231.750000
