Step,Fx(N),Fy(N),Fz(N),Tx(Nm),Ty(Nm),Tz(Nm)
1,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000
2,-0.910668,-0.781900,1.482584,0.083338,-0.185526,-0.000009
3,-0.910565,-0.788093,1.453195,0.091084,-0.187750,0.000223
4,-0.911784,-0.796731,1.421715,0.099907,-0.190577,0.000467
5,-0.914261,-0.807646,1.388301,0.109723,-0.193972,0.000725
6,-0.917952,-0.820712,1.353063,0.120471,-0.197912,0.000991
7,-0.922807,-0.835765,1.316118,0.132072,-0.202374,0.001259
8,-0.928759,-0.852663,1.277607,0.144457,-0.207324,0.001532
9,-0.935763,-0.871242,1.237627,0.157548,-0.212740,0.001808
10,-0.943745,-0.891342,1.196322,0.171267,-0.218587,0.002084
11,-0.952652,-0.912812,1.153808,0.185547,-0.224839,0.002362
12,-0.962422,-0.935472,1.110216,0.200299,-0.231466,0.002637
13,-0.972993,-0.959177,1.065655,0.215457,-0.238440,0.002907
14,-0.984297,-0.983771,1.020268,0.230947,-0.245727,0.003180
15,-0.996263,-1.009087,0.974183,0.246692,-0.253295,0.003450
16,-1.008844,-1.034977,0.927517,0.262624,-0.261120,0.003709
17,-1.021961,-1.061268,0.880402,0.278662,-0.269168,0.003970
18,-1.035536,-1.087839,0.832984,0.294749,-0.277400,0.004215
19,-1.049526,-1.114526,0.785369,0.310810,-0.285798,0.004465
20,-1.063852,-1.141183,0.737701,0.326778,-0.294324,0.004703
21,-1.078458,-1.167672,0.690096,0.342587,-0.302952,0.004938
22,-1.093270,-1.193864,0.642690,0.358177,-0.311648,0.005160
23,-1.108233,-1.219639,0.595594,0.373493,-0.320387,0.005375
24,-1.123270,-1.244852,0.548954,0.388466,-0.329132,0.005593
25,-1.138338,-1.269394,0.502860,0.403045,-0.337865,0.005791
26,-1.153355,-1.293155,0.457458,0.417179,-0.346545,0.005991
27,-1.168272,-1.316039,0.412832,0.430821,-0.355153,0.006175
28,-1.183027,-1.337933,0.369110,0.443919,-0.363657,0.006350
29,-1.197556,-1.358752,0.326385,0.456430,-0.372031,0.006514
30,-1.211809,-1.378409,0.284761,0.468314,-0.380249,0.006663
31,-1.225724,-1.396824,0.244324,0.479531,-0.388285,0.006801
32,-1.239235,-1.413934,0.205174,0.490051,-0.396107,0.006927
33,-1.252318,-1.429660,0.167369,0.499836,-0.403705,0.007047
34,-1.264889,-1.443955,0.131003,0.508863,-0.411041,0.007151
35,-1.276921,-1.456768,0.096118,0.517106,-0.418104,0.007239
36,-1.288364,-1.468047,0.062789,0.524542,-0.424870,0.007313
37,-1.299149,-1.477748,0.031084,0.531149,-0.431309,0.007372
38,-1.309253,-1.485856,0.001026,0.536920,-0.437411,0.007422
39,-1.318620,-1.492336,-0.027332,0.541838,-0.443152,0.007449
40,-1.327219,-1.497166,-0.053964,0.545893,-0.448519,0.007470
41,-1.334985,-1.500329,-0.078820,0.549080,-0.453483,0.007470
42,-1.341906,-1.501832,-0.101908,0.551403,-0.458041,0.007458
43,-1.347934,-1.501660,-0.123198,0.552857,-0.462171,0.007427
44,-1.353049,-1.499826,-0.142696,0.553449,-0.465869,0.007389
45,-1.357209,-1.496339,-0.160384,0.553188,-0.469114,0.007335
46,-1.360376,-1.491192,-0.176258,0.552074,-0.471893,0.007265
47,-1.362536,-1.484424,-0.190343,0.550129,-0.474203,0.007184
48,-1.363656,-1.476049,-0.202638,0.547366,-0.476030,0.007091
49,-1.363735,-1.466089,-0.213178,0.543798,-0.477377,0.006984
50,-1.362725,-1.454572,-0.221957,0.539444,-0.478225,0.006872
51,-1.360620,-1.441537,-0.229015,0.534330,-0.478573,0.006739
52,-1.357424,-1.427025,-0.234392,0.528480,-0.478427,0.006603
53,-1.353102,-1.411065,-0.238104,0.521914,-0.477775,0.006455
54,-1.347645,-1.393709,-0.240188,0.514666,-0.476614,0.006302
55,-1.341054,-1.374993,-0.240683,0.506756,-0.474950,0.006139
56,-1.333335,-1.354979,-0.239652,0.498224,-0.472788,0.005968
57,-1.324455,-1.333706,-0.237108,0.489095,-0.470116,0.005790
58,-1.314438,-1.311243,-0.233119,0.479407,-0.466949,0.005610
59,-1.303288,-1.287618,-0.227734,0.469184,-0.463291,0.005428
60,-1.290993,-1.262917,-0.220997,0.458472,-0.459141,0.005231
61,-1.277576,-1.237175,-0.212974,0.447295,-0.454512,0.005037
