Step,Fx(N),Fy(N),Fz(N),Tx(Nm),Ty(Nm),Tz(Nm)
1,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000
2,-0.867582,-0.751435,1.814727,0.085892,-0.185284,-0.000009
3,-0.868977,-0.758811,1.782425,0.093845,-0.187824,-0.000277
4,-0.871943,-0.768775,1.747826,0.102894,-0.191039,-0.000567
5,-0.876410,-0.781174,1.711088,0.112972,-0.194896,-0.000879
6,-0.882317,-0.795860,1.672355,0.124008,-0.199367,-0.001203
7,-0.889585,-0.812662,1.631780,0.135924,-0.204418,-0.001550
8,-0.898150,-0.831414,1.589503,0.148641,-0.210020,-0.001903
9,-0.907948,-0.851948,1.545661,0.162084,-0.216147,-0.002265
10,-0.918889,-0.874094,1.500418,0.176176,-0.222757,-0.002633
11,-0.930899,-0.897681,1.453924,0.190838,-0.229818,-0.003014
12,-0.943924,-0.922533,1.406300,0.205991,-0.237308,-0.003391
13,-0.957853,-0.948491,1.357726,0.221563,-0.245177,-0.003774
14,-0.972631,-0.975377,1.308333,0.237474,-0.253403,-0.004153
15,-0.988169,-1.003013,1.258282,0.253645,-0.261946,-0.004534
16,-1.004377,-1.031246,1.207732,0.270008,-0.270767,-0.004916
17,-1.021191,-1.059903,1.156822,0.286482,-0.279839,-0.005286
18,-1.038513,-1.088838,1.105720,0.303005,-0.289117,-0.005657
19,-1.056297,-1.117877,1.054536,0.319496,-0.298585,-0.006023
20,-1.074430,-1.146878,1.003456,0.335893,-0.308192,-0.006382
21,-1.092841,-1.175685,0.952620,0.352125,-0.317907,-0.006731
22,-1.111471,-1.204159,0.902156,0.368128,-0.327704,-0.007079
23,-1.130221,-1.232170,0.852221,0.383843,-0.337539,-0.007415
24,-1.149025,-1.259580,0.802941,0.399208,-0.347387,-0.007746
25,-1.167792,-1.286265,0.754476,0.414164,-0.357202,-0.008059
26,-1.186467,-1.312118,0.706922,0.428664,-0.366965,-0.008374
27,-1.204961,-1.337013,0.660430,0.442648,-0.376634,-0.008669
28,-1.223219,-1.360849,0.615088,0.456068,-0.386187,-0.008960
29,-1.241167,-1.383542,0.571019,0.468886,-0.395589,-0.009230
30,-1.258728,-1.404986,0.528331,0.481051,-0.404808,-0.009494
31,-1.275838,-1.425111,0.487115,0.492530,-0.413815,-0.009744
32,-1.292438,-1.443835,0.447457,0.503284,-0.422583,-0.009979
33,-1.308469,-1.461091,0.409431,0.513281,-0.431089,-0.010205
34,-1.323846,-1.476818,0.373139,0.522492,-0.439292,-0.010407
35,-1.338542,-1.490963,0.338605,0.530891,-0.447184,-0.010604
36,-1.352478,-1.503477,0.305910,0.538455,-0.454728,-0.010779
37,-1.365604,-1.514327,0.275097,0.545170,-0.461902,-0.010948
38,-1.377879,-1.523465,0.246193,0.551012,-0.468690,-0.011086
39,-1.389235,-1.530881,0.219252,0.555977,-0.475062,-0.011218
40,-1.399630,-1.536545,0.194283,0.560054,-0.481000,-0.011328
41,-1.409036,-1.540458,0.171294,0.563241,-0.486493,-0.011421
42,-1.417385,-1.542587,0.150319,0.565528,-0.491511,-0.011493
43,-1.424653,-1.542950,0.131339,0.566924,-0.496046,-0.011547
44,-1.430808,-1.541536,0.114349,0.567427,-0.500085,-0.011584
45,-1.435811,-1.538362,0.099350,0.567049,-0.503610,-0.011602
46,-1.439624,-1.533447,0.086322,0.565802,-0.506609,-0.011600
47,-1.442223,-1.526801,0.075248,0.563697,-0.509071,-0.011577
48,-1.443591,-1.518439,0.066091,0.560743,-0.510992,-0.011537
49,-1.443703,-1.508407,0.058822,0.556968,-0.512363,-0.011484
50,-1.442532,-1.496713,0.053418,0.552383,-0.513172,-0.011406
51,-1.440075,-1.483411,0.049815,0.547019,-0.513422,-0.011318
52,-1.436307,-1.468536,0.047991,0.540898,-0.513104,-0.011209
53,-1.431227,-1.452133,0.047887,0.534048,-0.512219,-0.011084
54,-1.424823,-1.434243,0.049455,0.526496,-0.510765,-0.010944
55,-1.417101,-1.414906,0.052631,0.518267,-0.508748,-0.010790
56,-1.408059,-1.394198,0.057362,0.509405,-0.506168,-0.010618
57,-1.397688,-1.372142,0.063604,0.499928,-0.503022,-0.010431
58,-1.386007,-1.348819,0.071267,0.489881,-0.499324,-0.010235
59,-1.373008,-1.324280,0.080313,0.479295,-0.495072,-0.010031
60,-1.358724,-1.298571,0.090656,0.468199,-0.490282,-0.009802
61,-1.343145,-1.271774,0.102236,0.456639,-0.484952,-0.009573
62,-1.326307,-1.243941,0.114973,0.444645,-0.479100,-0.009333
63,-1.308232,-1.215137,0.128796,0.432256,-0.472737,-0.009086
64,-1.288913,-1.185436,0.143650,0.419511,-0.465861,-0.008830
65,-1.268401,-1.154893,0.159439,0.406442,-0.458499,-0.008563
66,-1.246705,-1.123577,0.176104,0.393087,-0.450652,-0.008289
67,-1.223861,-1.091560,0.193555,0.379486,-0.442341,-0.008020
68,-1.199902,-1.058911,0.211719,0.365674,-0.433578,-0.007731
69,-1.174850,-1.025674,0.230531,0.351678,-0.424375,-0.007449
70,-1.148743,-0.991937,0.249902,0.337541,-0.414749,-0.007161
71,-1.121623,-0.957766,0.269758,0.323298,-0.404719,-0.006872
72,-1.093538,-0.923204,0.290016,0.308970,-0.394305,-0.006580
73,-1.064508,-0.888341,0.310608,0.294603,-0.383517,-0.006288
74,-1.034582,-0.853232,0.331456,0.280225,-0.372376,-0.005993
75,-1.003800,-0.817929,0.352493,0.265859,-0.360898,-0.005698
76,-0.972214,-0.782497,0.373643,0.251537,-0.349105,-0.005402
77,-0.939855,-0.747001,0.394844,0.237290,-0.337009,-0.005113
78,-0.906784,-0.711487,0.416015,0.223138,-0.324638,-0.004817
79,-0.873037,-0.676022,0.437096,0.209113,-0.312004,-0.004530
80,-0.838684,-0.640648,0.458015,0.195231,-0.299138,-0.004245
81,-0.803743,-0.605427,0.478730,0.181520,-0.286045,-0.003957
82,-0.768291,-0.570397,0.499159,0.167997,-0.272758,-0.003673
83,-0.732371,-0.535615,0.519248,0.154683,-0.259294,-0.003396
84,-0.696038,-0.501122,0.538955,0.141597,-0.245674,-0.003124
85,-0.659337,-0.466960,0.558223,0.128752,-0.231917,-0.002855
86,-0.622319,-0.433168,0.577013,0.116165,-0.218043,-0.002581
87,-0.585051,-0.399785,0.595265,0.103850,-0.204079,-0.002319
88,-0.547578,-0.366843,0.612946,0.091816,-0.190044,-0.002053
89,-0.509949,-0.334370,0.630017,0.080073,-0.175956,-0.001805
90,-0.472213,-0.302404,0.646451,0.068633,-0.161836,-0.001555
91,-0.434423,-0.270974,0.662212,0.057506,-0.147703,-0.001309
92,-0.396630,-0.240091,0.677277,0.046691,-0.133579,-0.001075
93,-0.358887,-0.209798,0.691610,0.036204,-0.119485,-0.000839
94,-0.321254,-0.180092,0.705188,0.026036,-0.105447,-0.000613
95,-0.283769,-0.151007,0.718007,0.016199,-0.091477,-0.000387
96,-0.246478,-0.122557,0.730042,0.006695,-0.077595,-0.000167
97,-0.209448,-0.094741,0.741275,-0.002483,-0.063830,0.000044
98,-0.172718,-0.067587,0.751696,-0.011328,-0.050194,0.000252
99,-0.136329,-0.041095,0.761306,-0.019844,-0.036707,0.000451
100,-0.100311,-0.015270,0.770106,-0.028032,-0.023380,0.000643
101,-0.064727,0.009898,0.778086,-0.035907,-0.010239,0.000832
102,-0.029601,0.034376,0.785253,-0.043454,0.002708,0.001016
103,0.005003,0.058194,0.791601,-0.050694,0.015433,0.001188
104,0.039066,0.081346,0.797143,-0.057630,0.027928,0.001356
105,0.072550,0.103828,0.801888,-0.064263,0.040178,0.001517
106,0.105401,0.125653,0.805833,-0.070605,0.052160,0.001668
107,0.137607,0.146830,0.809007,-0.076663,0.063870,0.001817
108,0.169130,0.167353,0.811415,-0.082441,0.075292,0.001960
