Step,Fx(N),Fy(N),Fz(N),Tx(Nm),Ty(Nm),Tz(Nm)
1,17.358213,3.539592,-338.325348,1.378134,-3.953095,-21.393637
2,-119.519096,434.453949,-230.921982,-54.759537,18.283388,18.888584
3,-449.469604,-22.301764,-1020.908813,8.377380,-75.063065,24.531946
4,350.989075,-176.865021,384.693542,33.789127,23.353470,-4.706749
5,262.189636,-294.530273,-8.706397,-13.618855,66.207108,19.912418
6,273.938446,-163.400726,423.398987,87.061302,2.707837,-42.991821
7,-550.479187,119.948982,-730.271179,-108.915817,-45.528263,-41.315220
8,81.838875,316.934174,-42.012859,23.227831,-6.475182,58.801464
9,-25.062027,-79.712067,-117.780685,-24.232428,1.288510,-0.840727
10,104.239227,-26.982603,-184.354004,-21.858982,6.079545,-79.661514
11,-218.056625,259.561035,-390.476532,20.910406,-8.609997,97.219963
12,112.165924,-244.094940,49.359501,21.593443,-5.877667,-43.102375
13,152.899002,-70.833839,-147.346634,-25.555927,33.856274,-1.235024
14,13.015314,44.967419,-62.374756,3.540695,-4.610908,1.813800
15,-1.847378,9.923308,-278.253418,-2.984784,-15.007159,13.956557
16,-38.440815,-38.027443,-206.393585,1.662936,19.410906,-0.729670
17,-10.406528,-193.468948,-148.477280,-12.702969,-2.564675,-3.541744
18,125.958046,95.836441,14.389246,11.511413,5.744556,5.385642
19,-57.610512,-22.352358,-270.079926,13.776212,-24.914433,1.489403
20,136.578766,-87.214821,-285.606598,-6.677759,29.300274,-0.132876
21,-119.017769,30.203489,-100.570526,36.319904,-23.333401,-43.911690
22,219.475601,-19.292784,-212.242279,-36.796417,1.344236,45.535690
23,-77.869667,-64.223434,-366.380066,-4.412789,43.755161,-1.539866
24,119.161667,113.371277,-96.485649,7.519958,-3.687921,-0.521030
25,-67.189774,-106.058418,-51.976791,-4.880948,5.074010,-4.243189
26,107.480110,158.703751,-187.420258,2.526208,12.728424,5.604877
27,95.933952,-154.605331,-49.080971,-4.294081,-1.274702,-7.792974
28,-63.281708,-21.708080,-87.836342,-2.367782,-6.083142,1.521535
29,39.600037,35.470501,-150.665985,7.499118,5.943419,25.501036
30,129.361740,137.853592,-323.636139,-9.365778,17.443943,-113.232170
31,472.088318,-96.456879,-130.340820,7.466748,11.722966,94.412521
32,107.957993,-96.336884,-268.936554,-8.408083,7.084603,-23.510279
33,187.774826,43.861919,-331.778290,-12.731760,14.487138,-0.119923
34,33.711994,83.167351,63.481419,5.403230,-21.890242,-11.487024
35,108.189285,-145.791763,-124.089714,-20.659929,6.901088,-37.151783
36,127.610710,64.403831,-42.194576,7.654315,15.968500,35.380199
37,-25.458414,-16.588936,-181.766129,-2.921971,17.850834,-12.126453
38,167.233994,-39.886757,-87.638924,2.466880,-12.135094,-4.901672
39,75.752724,-73.660667,-180.682465,5.732211,14.469474,-7.565386
40,6.502960,51.831406,-67.656517,-6.575923,0.466089,10.704865
41,161.955750,173.090363,-328.909271,23.823807,21.819519,6.123668
42,62.895893,54.792660,-16.807835,-78.420799,10.516227,-67.726036
43,112.400276,-97.549484,-29.970686,36.917904,-2.889209,58.385788
44,123.506226,-7.863645,-241.130814,-8.067072,29.481503,-27.321146
45,75.902870,23.037386,-26.039389,0.322271,-10.629853,-1.777617
46,118.523827,-47.394207,-208.547333,-21.315462,26.631285,1.224842
47,155.482864,15.060931,-6.366441,20.317249,6.721780,-1.761894
48,44.608982,-110.025543,-32.772701,-3.412985,-13.994087,-36.968071
49,183.146286,57.914173,-140.849014,5.973473,20.281366,45.862221
50,49.856602,103.692184,-261.819733,-21.899132,3.283398,-20.691256
51,196.368652,-41.119770,-78.304604,14.531513,19.989637,-3.345047
52,105.393784,-109.713799,-24.689566,15.762429,33.329216,-1.460484
53,286.697144,38.153034,-25.226618,2.496213,13.290061,-3.474817
54,-13.859950,-23.795570,-216.557297,-4.521754,16.680616,-1.240896
55,209.055191,-25.541170,-109.248779,6.350836,4.847836,-2.688766
56,47.996559,-56.074642,23.627697,-24.710182,-22.818052,19.389116
57,449.353027,-27.087551,-91.469551,33.205299,46.839333,-13.666440
58,39.872883,-659.092957,10.703699,148.412949,-8.694432,-14.068662
59,103.392586,479.413361,-621.749268,-184.748795,54.427204,6.345243
60,227.854080,-102.225616,-159.893829,24.778872,-11.867553,-11.310098
61,122.162628,-19.582355,-143.354691,26.320734,19.603783,-9.182967
62,116.460258,-120.497452,19.623592,-3.661906,14.648905,8.701673
63,52.427338,211.793259,-125.448494,-8.563551,6.603869,-0.892350
64,316.778839,-268.308716,78.432388,11.409497,-0.099582,-1.475569
65,41.135052,-58.639908,-197.645645,-4.400535,18.635277,4.775465
66,84.680008,217.636307,68.992226,-48.305649,-3.399728,-36.859718
67,416.943542,-37.842705,-268.601257,63.829819,70.190125,32.474247
68,327.156158,-18.742527,-97.883308,-16.923672,13.058748,-5.870925
69,24.776972,-111.438805,-83.715790,-8.855502,-6.523940,-12.484043
70,263.306366,-10.225725,-53.961628,-22.603474,18.241161,-2.160821
71,-122.983467,51.253841,-162.440842,27.177555,1.620948,0.771895
72,217.466827,143.063400,530.393921,-12.425168,-52.567677,-54.216637
73,44.598564,-65.146263,101.910522,-3.886958,-3.190422,74.975250
74,57.956963,-67.190582,41.742836,-11.727172,-6.036142,-95.508766
75,103.863754,125.351326,68.967522,3.053398,4.299965,59.733479
76,43.047150,-84.285187,-147.275696,-4.991135,7.429201,-13.389133
77,66.110886,16.405945,-32.996704,-12.584420,-3.015045,14.578210
78,-7.890054,-3.772806,7.836809,-0.363677,-8.706209,5.108038
