Step,Fx(N),Fy(N),Fz(N),Tx(Nm),Ty(Nm),Tz(Nm)
1,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000
2,-0.906256,-1.051285,1.575041,0.060770,-0.190289,-0.000007
3,-0.902637,-1.049728,1.550729,0.066519,-0.191041,-0.008234
4,-0.900353,-1.049428,1.524512,0.073051,-0.192341,-0.016586
5,-0.899395,-1.050326,1.496392,0.080325,-0.194177,-0.024900
6,-0.899783,-1.052342,1.466325,0.088294,-0.196559,-0.033029
7,-0.901478,-1.055420,1.434352,0.096916,-0.199465,-0.040861
8,-0.904479,-1.059480,1.400461,0.106143,-0.202898,-0.048278
9,-0.908734,-1.064458,1.364718,0.115931,-0.206832,-0.055220
10,-0.914212,-1.070282,1.327157,0.126236,-0.211259,-0.061630
11,-0.920843,-1.076872,1.287870,0.137004,-0.216146,-0.067467
12,-0.928584,-1.084168,1.246921,0.148198,-0.221479,-0.072720
13,-0.937364,-1.092079,1.204409,0.159762,-0.227230,-0.077379
14,-0.947112,-1.100553,1.160441,0.171660,-0.233369,-0.081465
15,-0.957740,-1.109512,1.115144,0.183843,-0.239860,-0.084992
16,-0.969177,-1.118882,1.068641,0.196265,-0.246678,-0.088006
17,-0.981346,-1.128585,1.021068,0.208876,-0.253789,-0.090537
18,-0.994153,-1.138568,0.972561,0.221642,-0.261157,-0.092643
19,-1.007529,-1.148739,0.923263,0.234507,-0.268754,-0.094363
20,-1.021378,-1.159043,0.873335,0.247434,-0.276540,-0.095759
21,-1.035625,-1.169409,0.822920,0.260378,-0.284486,-0.096889
22,-1.050195,-1.179771,0.772164,0.273298,-0.292560,-0.097803
23,-1.064994,-1.190064,0.721233,0.286149,-0.300725,-0.098548
24,-1.079962,-1.200220,0.670258,0.298890,-0.308955,-0.099170
25,-1.095016,-1.210187,0.619402,0.311484,-0.317215,-0.099723
26,-1.110093,-1.219920,0.568792,0.323900,-0.325480,-0.100246
27,-1.125116,-1.229337,0.518597,0.336083,-0.333716,-0.100774
28,-1.140047,-1.238402,0.468903,0.348011,-0.341909,-0.101330
29,-1.154810,-1.247053,0.419870,0.359642,-0.350025,-0.101952
30,-1.169341,-1.255259,0.371630,0.370947,-0.358036,-0.102656
31,-1.183583,-1.262967,0.324299,0.381892,-0.365919,-0.103458
32,-1.197509,-1.270126,0.277963,0.392442,-0.373659,-0.104355
33,-1.211055,-1.276708,0.232743,0.402575,-0.381230,-0.105370
34,-1.224182,-1.282673,0.188730,0.412260,-0.388614,-0.106496
35,-1.236847,-1.287991,0.146017,0.421474,-0.395791,-0.107735
36,-1.248997,-1.292627,0.104693,0.430191,-0.402738,-0.109071
37,-1.260599,-1.296558,0.064827,0.438393,-0.409440,-0.110502
38,-1.271635,-1.299745,0.026487,0.446053,-0.415887,-0.112019
39,-1.282046,-1.302175,-0.010259,0.453156,-0.422052,-0.113598
40,-1.291815,-1.303818,-0.045357,0.459682,-0.427929,-0.115238
41,-1.300898,-1.304672,-0.078764,0.465625,-0.433496,-0.116899
42,-1.309280,-1.304702,-0.110435,0.470963,-0.438745,-0.118580
43,-1.316917,-1.303907,-0.140327,0.475689,-0.443659,-0.120257
44,-1.323785,-1.302262,-0.168405,0.479789,-0.448224,-0.121917
45,-1.329867,-1.299770,-0.194664,0.483264,-0.452433,-0.123534
46,-1.335130,-1.296415,-0.219067,0.486101,-0.456272,-0.125099
47,-1.339545,-1.292193,-0.241596,0.488297,-0.459728,-0.126594
48,-1.343103,-1.287114,-0.262267,0.489859,-0.462796,-0.127998
49,-1.345785,-1.281161,-0.281070,0.490779,-0.465468,-0.129299
50,-1.347557,-1.274331,-0.297984,0.491055,-0.467731,-0.130489
51,-1.348388,-1.266633,-0.313005,0.490692,-0.469571,-0.131555
52,-1.348278,-1.258072,-0.326170,0.489696,-0.470988,-0.132478
53,-1.347213,-1.248656,-0.337490,0.488078,-0.471978,-0.133262
54,-1.345164,-1.238377,-0.346964,0.485833,-0.472529,-0.133895
55,-1.342120,-1.227259,-0.354623,0.482981,-0.472638,-0.134370
56,-1.338078,-1.215293,-0.360486,0.479521,-0.472304,-0.134689
57,-1.333001,-1.202512,-0.364582,0.475476,-0.471514,-0.134843
58,-1.326901,-1.188915,-0.366951,0.470852,-0.470273,-0.134829
59,-1.319771,-1.174519,-0.367634,0.465665,-0.468581,-0.134644
60,-1.311595,-1.159336,-0.366654,0.459927,-0.466432,-0.134296
61,-1.302364,-1.143389,-0.364053,0.453657,-0.463826,-0.133786
62,-1.292075,-1.126678,-0.359878,0.446865,-0.460761,-0.133105
63,-1.280726,-1.109239,-0.354175,0.439576,-0.457241,-0.132272
64,-1.268319,-1.091083,-0.346998,0.431803,-0.453266,-0.131269
65,-1.254865,-1.072229,-0.338411,0.423569,-0.448845,-0.130118
66,-1.240351,-1.052702,-0.328452,0.414892,-0.443973,-0.128819
67,-1.224795,-1.032519,-0.317200,0.405791,-0.438661,-0.127365
68,-1.208194,-1.011698,-0.304697,0.396286,-0.432910,-0.125773
69,-1.190559,-0.990269,-0.291006,0.386399,-0.426725,-0.124045
70,-1.171900,-0.968249,-0.276203,0.376150,-0.420113,-0.122183
71,-1.152244,-0.945672,-0.260363,0.365566,-0.413088,-0.120182
72,-1.131588,-0.922541,-0.243531,0.354659,-0.405650,-0.118068
73,-1.109950,-0.898905,-0.225784,0.343460,-0.397807,-0.115828
74,-1.087362,-0.874765,-0.207201,0.331982,-0.389577,-0.113475
75,-1.063827,-0.850171,-0.187842,0.320258,-0.380960,-0.111010
76,-1.039376,-0.825126,-0.167782,0.308300,-0.371972,-0.108436
77,-1.014038,-0.799672,-0.147111,0.296137,-0.362626,-0.105760
78,-0.987837,-0.773819,-0.125876,0.283783,-0.352933,-0.102987
79,-0.960784,-0.747603,-0.104149,0.271263,-0.342899,-0.100121
80,-0.932927,-0.721054,-0.082022,0.258602,-0.332545,-0.097156
81,-0.904286,-0.694195,-0.059547,0.245818,-0.321880,-0.094112
82,-0.874906,-0.667041,-0.036811,0.232927,-0.310924,-0.090980
83,-0.844813,-0.639633,-0.013875,0.219955,-0.299688,-0.087770
84,-0.814035,-0.611991,0.009201,0.206920,-0.288186,-0.084487
85,-0.782618,-0.584136,0.032340,0.193839,-0.276435,-0.081132
86,-0.750598,-0.556107,0.055472,0.180737,-0.264452,-0.077707
87,-0.718019,-0.527919,0.078542,0.167625,-0.252256,-0.074224
88,-0.684895,-0.499601,0.101503,0.154524,-0.239852,-0.070674
89,-0.651303,-0.471182,0.124263,0.141453,-0.227273,-0.067068
90,-0.617254,-0.442682,0.146795,0.128424,-0.214523,-0.063412
91,-0.582817,-0.414136,0.169020,0.115462,-0.201632,-0.059715
92,-0.548015,-0.385556,0.190912,0.102572,-0.188607,-0.055976
93,-0.512895,-0.356984,0.212402,0.089780,-0.175469,-0.052194
94,-0.477514,-0.328416,0.233453,0.077084,-0.162242,-0.048378
95,-0.441906,-0.299900,0.254010,0.064512,-0.148940,-0.044536
96,-0.406105,-0.271466,0.274052,0.052079,-0.135575,-0.040677
97,-0.370174,-0.243104,0.293522,0.039780,-0.122175,-0.036790
98,-0.334152,-0.214863,0.312392,0.027642,-0.108754,-0.032895
99,-0.298071,-0.186761,0.330634,0.015673,-0.095327,-0.028993
