Step,Fx(N),Fy(N),Fz(N),Tx(Nm),Ty(Nm),Tz(Nm)
1,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000
2,-0.863234,-0.743882,0.608237,0.085564,-0.105014,0.000002
3,-0.845656,-0.735643,0.594512,0.086303,-0.103485,-0.003872
4,-0.828984,-0.729241,0.579396,0.086927,-0.101900,0.003020
5,-0.810990,-0.719533,0.566495,0.087663,-0.100780,-0.009182
6,-0.795290,-0.715099,0.549748,0.087966,-0.099078,0.012456
7,-0.775185,-0.700227,0.540177,0.088676,-0.098537,-0.025885
8,-0.762313,-0.702384,0.518455,0.088199,-0.095976,0.042097
9,-0.735750,-0.672547,0.519139,0.089293,-0.096921,-0.078403
10,-0.732359,-0.697300,0.481115,0.086967,-0.091486,0.135240
11,-0.686634,-0.623027,0.513024,0.090082,-0.097120,-0.243468
12,-0.714565,-0.721806,0.422210,0.082835,-0.082802,0.427930
13,-0.612728,-0.441731,0.505267,0.097466,-0.097377,-0.584763
14,-0.704645,-0.797075,0.377514,0.070132,-0.074933,0.749408
15,-0.545399,-0.211515,0.462383,0.104437,-0.092302,-0.748436
16,-0.663961,-0.728519,0.354654,0.059612,-0.070761,0.749029
17,-0.507650,-0.142629,0.441578,0.092680,-0.088660,-0.748676
18,-0.621413,-0.657855,0.335287,0.047112,-0.066034,0.748794
19,-0.468175,-0.072705,0.424010,0.079430,-0.084386,-0.748795
20,-0.577614,-0.587723,0.318726,0.033691,-0.060916,0.748657
21,-0.426949,-0.004420,0.409307,0.065722,-0.079459,-0.748838
22,-0.532690,-0.520609,0.304540,0.020304,-0.055435,0.748579
23,-0.384179,0.059858,0.397006,0.052440,-0.073925,-0.748836
24,-0.486880,-0.458597,0.292272,0.007728,-0.049641,0.748532
25,-0.340206,0.118266,0.386628,0.040264,-0.067868,-0.748815
26,-0.440510,-0.403151,0.281464,-0.003490,-0.043599,0.748493
27,-0.295490,0.169572,0.377676,0.029655,-0.061397,-0.748793
28,-0.394004,-0.355255,0.271651,-0.012980,-0.037393,0.748447
29,-0.250605,0.213065,0.369644,0.020888,-0.054660,-0.748782
30,-0.347830,-0.315268,0.262407,-0.020574,-0.031119,0.748387
31,-0.206137,0.248600,0.362088,0.014059,-0.047806,-0.748784
32,-0.302432,-0.283040,0.253394,-0.026270,-0.024868,0.748311
33,-0.162594,0.276521,0.354681,0.009106,-0.040967,-0.748803
34,-0.258219,-0.258031,0.244363,-0.030196,-0.018726,0.748219
35,-0.120508,0.297503,0.347136,0.005860,-0.034286,-0.748834
36,-0.215622,-0.239412,0.235110,-0.032563,-0.012787,0.748113
37,-0.080357,0.312475,0.339254,0.004076,-0.027893,-0.748874
38,-0.175016,-0.226149,0.225521,-0.033648,-0.007140,0.748001
39,-0.042469,0.322513,0.330958,0.003463,-0.021882,-0.748919
40,-0.136639,-0.217134,0.215586,-0.033752,-0.001841,0.747886
41,-0.007095,0.328763,0.322235,0.003708,-0.016326,-0.748961
42,-0.100659,-0.211256,0.205345,-0.033173,0.003067,0.747774
43,0.025642,0.332265,0.313140,0.004527,-0.011268,-0.748997
44,-0.067214,-0.207506,0.194867,-0.032188,0.007545,0.747670
45,0.055660,0.334024,0.303753,0.005651,-0.006740,-0.749023
46,-0.036321,-0.204974,0.184270,-0.031037,0.011583,0.747577
47,0.082978,0.334869,0.294188,0.006857,-0.002743,-0.749037
48,-0.007950,-0.202926,0.173679,-0.029909,0.015183,0.747498
49,0.107772,0.335474,0.284614,0.007967,0.000759,-0.749036
50,0.018055,-0.200810,0.163250,-0.028950,0.018374,0.747434
51,0.130206,0.336338,0.275170,0.008857,0.003805,-0.749020
52,0.041834,-0.198220,0.153108,-0.028251,0.021188,0.747385
53,0.150489,0.337768,0.265990,0.009457,0.006446,-0.748991
54,0.063585,-0.194925,0.143384,-0.027866,0.023668,0.747352
