Step,Fx(N),Fy(N),Fz(N),Tx(Nm),Ty(Nm),Tz(Nm)
1,-122117.304688,37878.734375,17646.982422,2059.878174,-5501.897949,1026.808716
2,-241569.984375,120048.734375,165978.343750,2166.963623,28615.853516,-10740.791992
3,29499.220703,78604.773438,11992.019531,9990.563477,394.647614,-4254.906250
4,-74101.679688,-96200.328125,15791.542969,2125.733887,7725.045410,2710.177002
5,40565.683594,77714.328125,-62833.039062,-497.163391,-80.649139,21.836771
6,-24968.203125,6164.412109,-60390.558594,3541.908203,-1200.491455,-836.241760
7,-95601.992188,10310.056641,-23199.373047,5711.126465,14513.730469,147.786163
8,-48042.175781,45547.156250,-6142.417480,5377.711426,5800.215820,-1007.921204
9,-131689.328125,-65443.683594,26096.283203,1323.794678,10073.626953,2830.812256
10,-89410.679688,-20624.650391,51026.488281,-4302.874512,7402.034668,-2123.623535
11,-30397.443359,-28372.826172,17114.281250,1437.035522,-461.626251,371.686859
12,-85386.289062,-30397.806641,45841.699219,-789.418518,5033.651367,-302.988434
13,-57859.199219,-37911.562500,23418.154297,-378.687347,1925.003906,186.094009
14,-129760.734375,8247.307617,58640.796875,1866.008667,7767.848633,-490.716370
15,-63328.574219,-5038.847168,18200.621094,1601.480103,1709.296753,351.173004
16,-81784.367188,-4187.944824,28150.630859,731.267944,4308.698242,-0.756753
17,-71732.398438,16004.955078,22681.888672,2004.979614,3029.629150,241.982727
18,-67026.117188,4836.064941,23932.197266,1096.168213,3204.027100,79.267578
19,-69985.445312,11754.364258,23107.880859,1644.191895,3069.467285,181.552826
20,-67844.968750,5868.319824,23997.919922,1137.204834,3243.143066,37.910969
21,-69363.015625,9663.047852,23377.437500,1527.645630,3154.111328,154.718994
22,-68156.914062,6120.293457,24565.626953,1274.932251,3237.695801,57.717960
23,-68920.023438,9981.497070,23371.017578,1544.603149,3090.518555,158.178116
24,-68109.796875,5981.774414,24550.828125,1267.349854,3236.218262,56.750000
25,-68939.703125,9778.222656,23420.443359,1533.169067,3099.158447,154.919693
26,-68122.992188,6172.733398,24584.357422,1277.369751,3232.124268,59.715767
27,-68889.023438,9789.152344,23433.394531,1532.796631,3093.316162,154.688095
28,-68114.828125,6157.976562,24581.089844,1276.297974,3231.203369,60.149807
29,-68888.703125,9763.053711,23465.822266,1530.348389,3097.145752,153.832855
30,-68109.968750,6200.776367,24576.400391,1278.993652,3228.218262,61.109886
31,-68878.312500,9764.930664,23469.035156,1530.013306,3097.184570,153.600525
32,-68104.359375,6208.065918,24574.140625,1279.479614,3227.183838,61.431507
33,-68879.023438,9759.903320,23473.519531,1529.519409,3097.851562,153.375702
34,-68102.101562,6217.499023,24573.013672,1280.089233,3226.334961,61.693558
35,-68877.406250,9758.076172,23476.005859,1529.280151,3098.009766,153.261429
36,-68100.679688,6222.006836,24572.300781,1280.377319,3225.901367,61.834724
37,-68876.796875,9756.745117,23477.492188,1529.130127,3098.160645,153.185471
38,-68099.742188,6225.218750,24571.740234,1280.578003,3225.614502,61.928070
39,-68877.609375,9755.452148,23476.947266,1529.059692,3098.158203,153.137650
40,-68099.078125,6227.120117,24571.306641,1280.703247,3225.412598,61.988018
41,-68878.351562,9754.608398,23476.603516,1529.017700,3098.173096,153.112961
42,-68098.953125,6228.371094,24571.292969,1280.783081,3225.308838,62.025188
43,-68878.648438,9754.122070,23476.337891,1528.996704,3098.156006,153.094070
44,-68098.593750,6229.208008,24571.115234,1280.832031,3225.235107,62.046024
45,-68878.929688,9753.932617,23476.105469,1528.989380,3098.148926,153.088501
46,-68098.781250,6229.477051,24571.148438,1280.853271,3225.225098,62.055027
47,-68878.929688,9753.679688,23476.046875,1528.979736,3098.138184,153.084671
48,-68098.609375,6229.658691,24571.044922,1280.869141,3225.195068,62.061108
49,-68878.906250,9753.623047,23476.042969,1528.972900,3098.136475,153.080063
50,-68098.390625,6229.885742,24570.960938,1280.880005,3225.171631,62.067467
51,-68879.226562,9753.552734,23476.058594,1528.967896,3098.152344,153.075531
52,-68098.539062,6230.183105,24571.041016,1280.900391,3225.159180,62.073067
53,-68879.265625,9753.584961,23476.013672,1528.970093,3098.150879,153.076355
54,-68098.585938,6230.196777,24571.078125,1280.897949,3225.167480,62.071007
55,-68878.960938,9753.476562,23475.978516,1528.964600,3098.131836,153.077454
56,-68098.460938,6230.109863,24571.044922,1280.891846,3225.173340,62.068081
57,-68879.210938,9753.477539,23475.972656,1528.968750,3098.143311,153.077866
58,-68098.546875,6230.223145,24571.091797,1280.896240,3225.177002,62.068420
59,-68879.132812,9753.510742,23476.005859,1528.974243,3098.130615,153.078568
60,-68098.367188,6230.131836,24571.021484,1280.893066,3225.171631,62.067505
61,-68879.218750,9753.608398,23476.039062,1528.973389,3098.147461,153.076279
62,-68098.367188,6230.163574,24571.029297,1280.895020,3225.164551,62.068348
63,-68879.101562,9753.387695,23475.992188,1528.964600,3098.136719,153.077011
64,-68098.500000,6230.184082,24571.095703,1280.897461,3225.179199,62.066788
65,-68878.906250,9753.344727,23476.025391,1528.959229,3098.125244,153.075470
66,-68098.539062,6230.196777,24571.074219,1280.899658,3225.162842,62.070045
67,-68879.007812,9753.309570,23475.931641,1528.957153,3098.128906,153.076752
68,-68098.593750,6230.301758,24571.140625,1280.902100,3225.166016,62.070721
69,-68879.101562,9753.528320,23475.869141,1528.970581,3098.121826,153.076508
