Step,Fx(N),Fy(N),Fz(N),Tx(Nm),Ty(Nm),Tz(Nm)
1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2,0.107313,-0.016698,1.953223,-0.036667,0.119584,0.000001
3,0.105497,-0.016777,1.933685,-0.036266,0.118263,0.000004
4,0.026740,-0.016279,1.876393,-0.037045,0.090852,-0.000050
5,-0.049796,-0.025310,1.816908,-0.034160,0.063789,-0.000114
6,-0.117109,-0.059461,1.751941,-0.021683,0.039019,-0.000147
7,-0.180670,-0.091858,1.689806,-0.009759,0.015235,-0.000183
8,-0.240021,-0.122335,1.630852,0.001559,-0.007400,-0.000221
9,-0.294796,-0.150736,1.575352,0.012217,-0.028754,-0.000260
10,-0.344676,-0.176936,1.523494,0.022173,-0.048707,-0.000300
11,-0.389394,-0.200817,1.475405,0.031384,-0.067156,-0.000341
12,-0.428746,-0.222309,1.431119,0.039826,-0.084013,-0.000381
13,-0.462605,-0.241366,1.390599,0.047483,-0.099217,-0.000421
14,-0.490853,-0.257940,1.353778,0.054332,-0.112709,-0.000459
15,-0.513466,-0.272057,1.320486,0.060385,-0.124458,-0.000494
16,-0.530342,-0.280767,1.289846,0.065279,-0.134363,-0.000527
17,-0.541664,-0.285562,1.262007,0.069159,-0.142489,-0.000558
18,-0.547585,-0.287747,1.237038,0.072168,-0.148879,-0.000588
19,-0.548224,-0.287411,1.214646,0.074332,-0.153550,-0.000614
20,-0.543795,-0.284647,1.194488,0.075677,-0.156554,-0.000638
21,-0.534503,-0.279575,1.176244,0.076239,-0.157935,-0.000658
22,-0.520599,-0.272344,1.159560,0.076064,-0.157758,-0.000674
23,-0.502337,-0.263066,1.144119,0.075185,-0.156089,-0.000686
24,-0.480021,-0.251894,1.129590,0.073648,-0.153008,-0.000693
25,-0.453992,-0.239001,1.115635,0.071507,-0.148616,-0.000695
26,-0.424564,-0.224523,1.101963,0.068805,-0.142999,-0.000693
27,-0.392072,-0.208636,1.088301,0.065595,-0.136257,-0.000685
28,-0.356876,-0.191488,1.074390,0.061922,-0.128495,-0.000674
29,-0.319362,-0.173271,1.059972,0.057848,-0.119832,-0.000657
30,-0.279883,-0.154128,1.044842,0.053415,-0.110376,-0.000637
31,-0.238768,-0.134234,1.028829,0.048679,-0.100228,-0.000612
32,-0.196423,-0.113746,1.011748,0.043689,-0.089515,-0.000584
