Step,Fx(N),Fy(N),Fz(N),Tx(Nm),Ty(Nm),Tz(Nm)
1,158.616882,-128.101959,296.077881,34.482544,38.643406,-1.161021
2,0.113636,-0.003443,-0.359330,0.000035,0.002515,-0.000063
3,-1.219737,0.724582,2.024793,0.071672,0.119735,0.043187
4,-0.301621,0.096674,0.326734,0.009401,0.037210,-0.000286
5,0.060143,0.008983,-0.188996,0.000916,-0.002909,0.000037
6,0.058438,0.010363,-0.187679,0.001025,-0.002906,0.000038
7,0.056770,0.011641,-0.186418,0.001130,-0.002902,0.000039
8,0.055140,0.012824,-0.185202,0.001231,-0.002899,0.000041
9,0.053548,0.013916,-0.184023,0.001328,-0.002897,0.000042
10,0.051993,0.014923,-0.182873,0.001422,-0.002897,0.000043
11,0.050477,0.015850,-0.181745,0.001513,-0.002899,0.000044
12,0.049001,0.016702,-0.180634,0.001601,-0.002903,0.000045
13,0.047562,0.017483,-0.179535,0.001687,-0.002911,0.000046
14,0.046161,0.018198,-0.178445,0.001772,-0.002920,0.000047
15,0.044800,0.018849,-0.177358,0.001855,-0.002933,0.000048
16,0.043476,0.019443,-0.176273,0.001936,-0.002949,0.000050
17,0.042190,0.019981,-0.175187,0.002017,-0.002967,0.000051
18,0.040942,0.020467,-0.174096,0.002096,-0.002988,0.000052
19,0.039731,0.020904,-0.173001,0.002175,-0.003011,0.000053
20,0.038557,0.021296,-0.171899,0.002254,-0.003037,0.000054
21,0.037420,0.021644,-0.170790,0.002332,-0.003066,0.000055
22,0.036320,0.021952,-0.169672,0.002410,-0.003096,0.000056
23,0.035257,0.022222,-0.168545,0.002488,-0.003128,0.000057
24,0.034229,0.022455,-0.167409,0.002566,-0.003162,0.000058
25,0.033238,0.022655,-0.166264,0.002643,-0.003197,0.000060
26,0.032284,0.022823,-0.165109,0.002721,-0.003234,0.000061
27,0.031366,0.022961,-0.163946,0.002798,-0.003271,0.000062
28,0.030483,0.023071,-0.162773,0.002875,-0.003309,0.000063
29,0.029637,0.023155,-0.161592,0.002952,-0.003347,0.000064
30,0.028827,0.023214,-0.160403,0.003029,-0.003386,0.000065
31,0.028053,0.023249,-0.159207,0.003106,-0.003424,0.000066
32,0.027317,0.023264,-0.158005,0.003182,-0.003462,0.000066
33,0.026616,0.023257,-0.156797,0.003257,-0.003500,0.000067
34,0.025953,0.023233,-0.155584,0.003331,-0.003536,0.000068
35,0.025328,0.023190,-0.154367,0.003405,-0.003571,0.000069
36,0.024740,0.023132,-0.153147,0.003477,-0.003605,0.000070
37,0.024190,0.023059,-0.151925,0.003548,-0.003637,0.000070
38,0.023678,0.022973,-0.150702,0.003617,-0.003667,0.000071
39,0.023206,0.022874,-0.149479,0.003684,-0.003695,0.000071
40,0.022773,0.022765,-0.148258,0.003749,-0.003721,0.000072
41,0.022380,0.022646,-0.147039,0.003812,-0.003744,0.000072
