Step,Fx(N),Fy(N),Fz(N),Tx(Nm),Ty(Nm),Tz(Nm)
1,-15.447188,-4.303897,74.434174,-0.333370,-6.023979,-0.023532
2,0.032787,0.041019,0.604311,0.003942,-0.057451,-0.000175
3,0.022443,0.020753,0.070742,0.001693,-0.012529,-0.000040
4,0.024155,0.021632,0.064290,0.001806,-0.011861,-0.000039
5,0.025715,0.022504,0.058179,0.001910,-0.011224,-0.000037
6,0.027132,0.023369,0.052392,0.002007,-0.010617,-0.000036
7,0.028417,0.024228,0.046914,0.002096,-0.010039,-0.000034
8,0.029580,0.025078,0.041727,0.002178,-0.009489,-0.000033
9,0.030629,0.025920,0.036817,0.002253,-0.008965,-0.000032
10,0.031574,0.026752,0.032168,0.002323,-0.008465,-0.000030
11,0.032422,0.027574,0.027767,0.002387,-0.007988,-0.000029
12,0.033180,0.028386,0.023599,0.002446,-0.007534,-0.000028
13,0.033855,0.029187,0.019652,0.002500,-0.007100,-0.000027
14,0.034453,0.029977,0.015913,0.002550,-0.006686,-0.000026
15,0.034980,0.030754,0.012371,0.002595,-0.006291,-0.000026
16,0.035442,0.031519,0.009014,0.002636,-0.005913,-0.000025
17,0.035842,0.032271,0.005832,0.002674,-0.005552,-0.000024
18,0.036185,0.033009,0.002816,0.002708,-0.005207,-0.000024
19,0.036476,0.033733,-0.000045,0.002739,-0.004876,-0.000023
20,0.036719,0.034442,-0.002758,0.002767,-0.004560,-0.000022
21,0.036917,0.035136,-0.005333,0.002792,-0.004257,-0.000022
22,0.037073,0.035815,-0.007776,0.002814,-0.003966,-0.000021
23,0.037190,0.036477,-0.010095,0.002833,-0.003687,-0.000021
24,0.037272,0.037124,-0.012297,0.002850,-0.003420,-0.000020
25,0.037320,0.037753,-0.014389,0.002864,-0.003163,-0.000020
26,0.037338,0.038365,-0.016376,0.002876,-0.002917,-0.000020
27,0.037327,0.038959,-0.018264,0.002885,-0.002680,-0.000019
28,0.037291,0.039535,-0.020059,0.002892,-0.002452,-0.000019
29,0.037230,0.040092,-0.021765,0.002898,-0.002233,-0.000019
30,0.037147,0.040631,-0.023387,0.002901,-0.002023,-0.000019
31,0.037043,0.041151,-0.024931,0.002902,-0.001820,-0.000018
32,0.036921,0.041651,-0.026400,0.002901,-0.001625,-0.000018
33,0.036781,0.042132,-0.027798,0.002899,-0.001437,-0.000018
34,0.036626,0.042593,-0.029130,0.002894,-0.001256,-0.000018
35,0.036456,0.043034,-0.030398,0.002888,-0.001081,-0.000018
36,0.036273,0.043455,-0.031606,0.002881,-0.000913,-0.000018
37,0.036079,0.043856,-0.032757,0.002871,-0.000751,-0.000017
38,0.035874,0.044236,-0.033855,0.002860,-0.000594,-0.000017
39,0.035659,0.044596,-0.034901,0.002848,-0.000444,-0.000017
40,0.035436,0.044935,-0.035900,0.002834,-0.000298,-0.000017
41,0.035205,0.045254,-0.036854,0.002818,-0.000158,-0.000017
42,0.034969,0.045552,-0.037764,0.002801,-0.000023,-0.000017
43,0.034726,0.045830,-0.038633,0.002783,0.000107,-0.000017
44,0.034479,0.046087,-0.039465,0.002763,0.000233,-0.000017
45,0.034227,0.046324,-0.040259,0.002743,0.000354,-0.000017
46,0.033973,0.046541,-0.041020,0.002720,0.000471,-0.000017
47,0.033716,0.046737,-0.041748,0.002697,0.000583,-0.000017
48,0.033457,0.046914,-0.042445,0.002673,0.000692,-0.000017
49,0.033197,0.047071,-0.043113,0.002647,0.000797,-0.000017
50,0.032936,0.047209,-0.043754,0.002621,0.000897,-0.000017
51,0.032676,0.047327,-0.044368,0.002593,0.000995,-0.000017
52,0.032416,0.047427,-0.044959,0.002564,0.001088,-0.000016
53,0.032156,0.047508,-0.045526,0.002535,0.001178,-0.000016
54,0.031899,0.047571,-0.046071,0.002505,0.001265,-0.000016
55,0.031643,0.047615,-0.046597,0.002473,0.001348,-0.000016
56,0.031389,0.047642,-0.047102,0.002441,0.001428,-0.000016
57,0.031138,0.047652,-0.047590,0.002408,0.001505,-0.000016
58,0.030890,0.047645,-0.048060,0.002375,0.001579,-0.000016
59,0.030646,0.047621,-0.048514,0.002341,0.001651,-0.000016
