Step,Fx(N),Fy(N),Fz(N),Tx(Nm),Ty(Nm),Tz(Nm)
1,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000
2,-0.852524,-0.746799,0.685270,0.085346,-0.097897,0.000004
3,-0.838315,-0.738935,0.668816,0.086192,-0.097364,-0.003719
4,-0.825205,-0.732868,0.650922,0.086932,-0.096853,0.002885
5,-0.810944,-0.723635,0.635124,0.087778,-0.096835,-0.008828
6,-0.798970,-0.719443,0.615637,0.088197,-0.096295,0.011934
7,-0.782686,-0.705229,0.603151,0.089012,-0.096859,-0.024887
8,-0.773269,-0.707275,0.579115,0.088645,-0.095474,0.040389
9,-0.750513,-0.678635,0.576774,0.089826,-0.097411,-0.075342
10,-0.749793,-0.702177,0.537484,0.087602,-0.093177,0.129828
11,-0.708094,-0.630884,0.565586,0.090774,-0.099481,-0.233881
12,-0.736862,-0.725092,0.476164,0.083631,-0.086580,0.410911
13,-0.640423,-0.461023,0.556866,0.097818,-0.101656,-0.573137
14,-0.732154,-0.803090,0.426461,0.071161,-0.079855,0.749363
15,-0.574641,-0.218998,0.510407,0.106138,-0.097744,-0.748486
16,-0.694318,-0.734188,0.402025,0.060618,-0.076784,0.748970
17,-0.539014,-0.149818,0.488568,0.094306,-0.094999,-0.748735
18,-0.653004,-0.663199,0.382246,0.048085,-0.072729,0.748725
19,-0.500089,-0.079306,0.471069,0.080893,-0.091199,-0.748859
20,-0.608885,-0.592519,0.366345,0.034577,-0.067865,0.748584
21,-0.457911,-0.010221,0.457424,0.066969,-0.086339,-0.748900
22,-0.562237,-0.524744,0.353740,0.021084,-0.062258,0.748506
23,-0.412826,0.055018,0.447044,0.053432,-0.080500,-0.748894
24,-0.513437,-0.461935,0.343845,0.008374,-0.055992,0.748462
25,-0.365425,0.114472,0.439246,0.040988,-0.073828,-0.748867
26,-0.463124,-0.405679,0.335964,-0.002975,-0.049214,0.748427
27,-0.316417,0.166850,0.433350,0.030113,-0.066499,-0.748837
28,-0.411965,-0.356943,0.329462,-0.012596,-0.042071,0.748387
29,-0.266660,0.211401,0.428667,0.021097,-0.058734,-0.748815
30,-0.360682,-0.316112,0.323751,-0.020321,-0.034726,0.748334
31,-0.216974,0.247936,0.424604,0.014042,-0.050743,-0.748809
32,-0.309959,-0.283107,0.318344,-0.026132,-0.027329,0.748263
33,-0.168168,0.276777,0.420660,0.008892,-0.042739,-0.748818
34,-0.260525,-0.257343,0.312814,-0.030170,-0.020052,0.748177
35,-0.121043,0.298577,0.416417,0.005482,-0.034933,-0.748841
36,-0.213032,-0.238040,0.306856,-0.032636,-0.013049,0.748078
37,-0.076189,0.314277,0.411629,0.003562,-0.027487,-0.748874
38,-0.167929,-0.224152,0.300326,-0.033811,-0.006425,0.747971
39,-0.034125,0.324947,0.406138,0.002840,-0.020544,-0.748911
40,-0.125617,-0.214576,0.293142,-0.033996,-0.000282,0.747860
41,0.004817,0.331702,0.399902,0.003006,-0.014203,-0.748948
42,-0.086399,-0.208201,0.285307,-0.033493,0.005302,0.747753
43,0.040406,0.335633,0.392951,0.003765,-0.008535,-0.748979
44,-0.050372,-0.204012,0.276918,-0.032575,0.010296,0.747652
45,0.072623,0.337727,0.385411,0.004849,-0.003555,-0.749001
