Step,Fx(N),Fy(N),Fz(N),Tx(Nm),Ty(Nm),Tz(Nm)
1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2,0.516355,0.909122,12.260618,-0.436619,1.142990,-0.005497
3,-2.379815,0.453850,8.453480,-0.289190,0.212811,-0.005928
4,-3.504648,-0.118557,6.498339,-0.129210,-0.220550,-0.004351
5,-3.714792,-0.515324,5.239932,-0.016026,-0.379800,-0.002800
6,-3.542995,-0.752932,4.358877,0.056077,-0.418067,-0.001428
7,-3.226188,-0.871400,3.697120,0.097953,-0.404462,-0.000352
8,-2.868106,-0.907963,3.173239,0.119034,-0.370066,0.000428
9,-2.512931,-0.891620,2.743079,0.126453,-0.328773,0.000960
10,-2.178329,-0.843222,2.381116,0.125272,-0.286700,0.001302
11,-1.870300,-0.777015,2.071458,0.118951,-0.246446,0.001506
12,-1.589800,-0.702382,1.803550,0.109781,-0.209019,0.001615
13,-1.335681,-0.625298,1.569841,0.099244,-0.174705,0.001659
14,-1.106051,-0.549420,1.364702,0.088272,-0.143484,0.001662
15,-0.898786,-0.476881,1.183687,0.077435,-0.115198,0.001638
16,-0.711803,-0.408810,1.023273,0.067062,-0.089636,0.001598
17,-0.543130,-0.345722,0.880566,0.057333,-0.066571,0.001549
18,-0.390957,-0.287719,0.753165,0.048323,-0.045780,0.001497
19,-0.253652,-0.234693,0.639052,0.040057,-0.027054,0.001444
20,-0.129747,-0.186394,0.536496,0.032519,-0.010202,0.001391
21,-0.017901,-0.142510,0.444066,0.025674,0.004958,0.001340
22,0.083078,-0.102694,0.360518,0.019475,0.018589,0.001291
23,0.174250,-0.066600,0.284778,0.013872,0.030839,0.001245
24,0.256561,-0.033903,0.215947,0.008816,0.041836,0.001202
25,0.330882,-0.004283,0.153221,0.004256,0.051707,0.001161
26,0.397953,0.022542,0.095933,0.000147,0.060553,0.001122
27,0.458472,0.046843,0.043499,-0.003556,0.068479,0.001086
28,0.513011,0.068849,-0.004599,-0.006889,0.075562,0.001052
29,0.562124,0.088781,-0.048783,-0.009890,0.081883,0.001020
30,0.606305,0.106829,-0.089444,-0.012590,0.087517,0.000989
31,0.645966,0.123169,-0.126879,-0.015019,0.092522,0.000960
32,0.681476,0.137946,-0.161419,-0.017200,0.096949,0.000932
33,0.713200,0.151302,-0.193281,-0.019158,0.100855,0.000905
34,0.741415,0.163357,-0.222689,-0.020913,0.104277,0.000880
35,0.766419,0.174221,-0.249825,-0.022482,0.107263,0.000855
36,0.788463,0.183990,-0.274883,-0.023883,0.109846,0.000832
37,0.807735,0.192747,-0.297970,-0.025129,0.112054,0.000809
38,0.824465,0.200578,-0.319237,-0.026236,0.113922,0.000787
39,0.838819,0.207540,-0.338788,-0.027210,0.115473,0.000765
40,0.850968,0.213705,-0.356739,-0.028065,0.116732,0.000744
41,0.861080,0.219131,-0.373166,-0.028812,0.117726,0.000724
42,0.869261,0.223860,-0.388155,-0.029456,0.118466,0.000705
43,0.875668,0.227947,-0.401798,-0.030007,0.118977,0.000685
44,0.880399,0.231428,-0.414144,-0.030469,0.119272,0.000667
45,0.883577,0.234346,-0.425265,-0.030851,0.119370,0.000649
46,0.885304,0.236737,-0.435211,-0.031159,0.119284,0.000631
47,0.885667,0.238633,-0.444055,-0.031395,0.119026,0.000614
48,0.884770,0.240068,-0.451830,-0.031569,0.118613,0.000597
49,0.882689,0.241066,-0.458620,-0.031681,0.118052,0.000581
50,0.879501,0.241657,-0.464427,-0.031736,0.117355,0.000565
51,0.875306,0.241868,-0.469342,-0.031740,0.116536,0.000549
52,0.870150,0.241722,-0.473376,-0.031695,0.115601,0.000534
53,0.864120,0.241244,-0.476589,-0.031605,0.114562,0.000519
54,0.857272,0.240453,-0.479006,-0.031474,0.113427,0.000505
55,0.849672,0.239372,-0.480680,-0.031303,0.112203,0.000491
56,0.841384,0.238019,-0.481650,-0.031096,0.110900,0.000477
57,0.832459,0.236417,-0.481958,-0.030858,0.109523,0.000464
58,0.822960,0.234581,-0.481624,-0.030588,0.108083,0.000451
59,0.812934,0.232531,-0.480702,-0.030290,0.106582,0.000439
60,0.802427,0.230282,-0.479227,-0.029967,0.105029,0.000427
61,0.791504,0.227852,-0.477224,-0.029621,0.103432,0.000415
