Step,Fx(N),Fy(N),Fz(N),Tx(Nm),Ty(Nm),Tz(Nm)
1,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000
2,-17.306932,-16.188343,85.576920,1.634499,-2.826755,-0.002377
3,-18.232555,-17.323112,83.708229,2.113429,-3.165989,-0.025159
4,-20.129185,-19.661423,80.246460,3.154641,-3.961711,-0.064156
5,-21.944305,-19.860989,69.797829,4.923011,-4.670175,-0.079286
6,-22.545170,-22.251484,46.977604,6.765275,-4.767618,-0.001274
7,-26.142010,-27.316896,36.240299,8.378005,-6.395979,0.037031
8,-30.466843,-30.946011,25.798168,10.046754,-8.394109,-0.203441
9,-35.252903,-33.588894,15.731822,11.637047,-10.634024,-0.201845
10,-40.132652,-35.615440,5.966221,12.984937,-12.943581,-0.116665
11,-44.847160,-36.827991,-3.116388,13.961837,-15.185502,0.024421
12,-49.112534,-37.076035,-11.309928,14.458992,-17.210766,0.167780
13,-52.639030,-36.264683,-18.565765,14.398244,-18.872316,0.256046
14,-55.164577,-34.368294,-24.894867,13.743095,-20.043062,0.253811
15,-28.914040,-28.963017,-26.709003,10.890532,-10.567289,0.072007
16,-6.861138,-23.588745,-20.667780,7.911246,-2.816529,-0.148782
17,-5.407765,-19.369112,-22.305155,6.029519,-2.431043,-0.264991
18,-3.976085,-15.035275,-23.424685,4.111451,-2.034380,-0.299825
19,-2.575813,-10.752197,-24.021780,2.248391,-1.631755,-0.234945
20,-1.236726,-6.689793,-24.089085,0.531597,-1.236263,-0.093776
21,0.009487,-3.015219,-23.626873,-0.953876,-0.860739,0.067204
22,1.145120,0.122024,-22.650522,-2.136310,-0.511096,0.180740
23,2.175867,2.607118,-21.198502,-2.964445,-0.183063,0.198421
24,3.134234,4.374423,-19.328089,-3.412814,0.138034,0.112130
25,4.077290,5.416966,-17.110746,-3.485017,0.475316,-0.039949
26,5.078828,5.787641,-14.627997,-3.213793,0.857094,-0.187977
27,5.990051,6.142640,-11.981156,-2.600441,1.282079,0.046922
28,7.447040,5.344884,-9.250071,-1.879463,1.865102,0.046446
29,9.124468,4.293177,-6.486949,-1.075575,2.541180,-0.170389
30,10.942661,3.307538,-3.733760,-0.255956,3.290625,-0.354744
31,12.857638,2.587361,-1.038068,0.491043,4.094808,-0.195009
32,14.840893,2.161937,1.572207,1.060213,4.922164,0.073462
33,16.779446,2.155983,4.093109,1.380472,5.718407,0.336912
34,18.558474,2.661716,6.532830,1.400626,6.426600,0.476391
35,20.084436,3.743935,8.894814,1.088638,6.999447,0.419898
36,21.303490,5.443313,11.163738,0.429679,7.410408,0.177735
37,22.206268,7.769798,13.301798,-0.572654,7.657717,-0.156419
38,22.820402,10.689735,15.259088,-1.892412,7.760301,-0.442084
39,23.196980,14.111507,16.992817,-3.475964,7.748750,-0.549148
40,23.398664,17.883064,18.483027,-5.241498,7.656796,-0.415910
41,23.492355,21.800348,19.734348,-7.083301,7.516990,-0.080329
42,23.544456,25.629078,20.769430,-8.882369,7.360488,0.331543
43,23.612406,29.132481,21.616415,-10.519480,7.216693,0.654229
44,23.735561,32.098595,22.296766,-11.887625,7.111005,0.754545
45,20.463299,33.360092,20.741076,-12.497926,5.981774,0.594184
46,3.986972,30.091572,9.655125,-11.202054,0.910440,0.238918
47,1.395995,30.050926,7.538412,-11.133533,0.152382,-0.183025
48,2.141180,30.254562,7.935870,-11.084952,0.418175,-0.465489
49,2.926143,29.826250,8.285151,-10.705489,0.725706,-0.471375
50,3.738633,28.835144,8.580884,-10.037267,1.066193,-0.182032
51,4.560259,27.382748,8.814189,-9.143352,1.428367,0.289490
52,5.361107,25.596102,8.973153,-8.101574,1.795486,0.741052
53,6.096590,23.623537,9.044730,-6.998608,2.142497,0.966030
54,6.716318,21.627106,9.017874,-5.923445,2.439641,0.844465
55,7.171357,19.771074,8.877702,-4.961624,2.658157,0.401696
56,7.420678,18.204700,8.599336,-4.188578,2.776595,-0.193247
57,7.438275,17.045580,8.153528,-3.663174,2.785312,-0.693844
58,7.215499,16.366228,7.516415,-3.421658,2.685347,-0.879128
59,6.766012,16.186974,6.685889,-3.473249,2.485996,-0.653074
60,6.126975,16.477734,5.689112,-3.799822,2.201991,-0.093581
61,5.355369,17.163054,4.579301,-4.357889,1.852805,0.571421
62,4.517501,18.132010,3.422528,-5.084225,1.462934,1.055522
63,3.670727,19.247417,2.277689,-5.901731,1.059628,1.136482
64,2.853286,20.356903,1.187591,-6.725284,0.669813,0.758473
65,2.083330,21.307539,0.180057,-7.468026,0.315335,0.065036
66,1.373222,21.959681,-0.722088,-8.047590,0.011370,-0.652177
67,0.744728,22.198467,-1.495263,-8.393313,-0.232291,-1.074430
68,0.237544,21.940399,-2.116863,-8.453156,-0.406686,-0.995010
69,-0.099392,21.136160,-2.573339,-8.198748,-0.501215,-0.417744
70,-0.228320,19.771467,-2.863860,-7.627676,-0.506204,0.431877
71,-0.141106,17.868305,-2.992867,-6.763017,-0.419683,1.192585
72,0.136973,15.485520,-2.957761,-5.649684,-0.253093,1.519571
73,0.557903,12.723320,-2.745290,-4.351815,-0.031674,1.236714
74,1.071422,9.719073,-2.342024,-2.947751,0.213480,0.425365
75,1.643809,6.639259,-1.750813,-1.526080,0.457592,-0.595557
76,25.064266,-32.553913,92.957329,-1.600187,-7.359578,-1.358629
77,6.628884,3.905687,43.310223,-1.297765,-3.903196,-0.051013
78,7.199287,6.233823,41.895500,-3.343044,-3.353582,0.006006
79,33.945335,30.934502,18.265730,-6.719070,9.170901,0.035388
80,12.111600,21.179722,41.923138,-5.454567,-0.786998,-0.757633
81,13.076489,15.035344,18.641817,-6.880931,3.379680,-0.282148
82,19.139002,18.244841,20.692564,-6.599998,5.446133,0.054749
83,22.609507,14.916493,21.345558,-6.591541,7.416990,0.392960
84,27.990973,14.718154,24.150631,-6.150900,9.298898,0.731930
85,31.147488,9.913081,37.621418,-5.583427,10.473430,0.691047
86,35.835442,8.985132,39.145924,-4.886954,12.203665,0.529887
87,40.037270,10.189196,38.941574,-4.271161,14.308379,0.537763
88,56.845673,19.796949,43.192623,-2.941489,15.030284,0.459282
89,51.065655,11.570098,36.463364,-2.984662,17.743233,0.485702
90,50.924198,8.766851,38.311539,-2.537135,19.100117,0.351588
91,55.059460,10.266068,37.111839,-1.875646,19.542906,0.091085
92,51.819599,9.855592,38.067722,-1.474330,20.270605,-0.212622
93,53.505779,10.501057,37.378769,-1.205620,20.044403,-0.947748
94,55.486469,9.717692,38.231270,-1.163494,19.395020,-1.534935
95,42.392666,9.993267,39.742256,-1.243721,19.471945,-1.795100
96,48.266171,7.339245,42.340824,-1.491795,17.476130,-1.697723
97,41.418594,8.774295,39.163761,-1.665188,16.868851,-1.149929
98,41.547028,9.058721,40.177921,-1.904602,15.304185,-0.599860
99,38.506794,9.573876,40.393154,-2.204798,13.880933,-0.418516
100,35.664078,10.127581,40.971622,-2.559088,12.357482,-0.225984
101,32.797432,10.046374,40.573383,-2.933584,10.900345,-0.160247
102,29.995981,9.240366,40.725876,-3.316026,9.455320,-0.086920
103,27.522030,11.256027,41.000980,-3.395300,8.106169,0.010148
104,25.402050,10.151881,41.280525,-3.618946,6.956787,0.006738
105,23.441393,7.594076,41.506676,-3.844656,6.038822,0.025990
106,22.514687,8.993091,41.498180,-3.679223,5.324083,0.022862
107,21.750742,7.768608,41.850391,-3.623218,4.872832,0.091719
108,21.644470,6.953855,41.861912,-3.469728,4.804751,0.245769
109,22.015856,6.606977,41.840866,-3.260242,5.000204,0.374005
110,22.810509,6.216259,41.742882,-3.053479,5.451399,0.403827
111,23.733728,7.634201,41.223946,-2.721067,6.177683,0.358146
112,25.377811,8.331870,41.327801,-2.427972,7.033858,0.188415
113,27.342825,8.084373,41.151291,-2.203396,8.023721,0.189553
114,29.499493,7.887825,40.965729,-1.983852,9.153199,0.146403
115,31.621536,7.354576,40.724476,-1.812240,10.386854,0.203951
116,33.839008,7.255189,40.500309,-1.680871,11.661605,0.125978
117,36.671406,6.844066,40.662632,-1.653628,12.852818,0.133708
118,38.947781,8.214722,40.008778,-1.593025,14.053234,0.169542
119,40.784721,9.178201,39.852333,-1.661857,15.090636,0.069573
120,42.430286,9.481509,39.741848,-1.870684,15.939489,-0.070915
121,51.838131,15.848801,41.637585,-1.600405,15.810678,-0.070081
122,48.314545,12.884686,38.194027,-2.122369,16.715456,0.108910
123,45.896965,11.693521,38.741016,-2.386106,16.919489,0.127114
