Step,Fx(N),Fy(N),Fz(N),Tx(Nm),Ty(Nm),Tz(Nm)
1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2,-3.235068,1.342236,20.605797,-0.710213,1.012688,-0.013687
3,-8.175337,-1.014081,10.463500,-0.031426,-0.948546,-0.006645
4,-6.778348,-1.922367,6.644835,0.252056,-0.957824,-0.000577
5,-4.961421,-1.862319,4.542408,0.292541,-0.729649,0.001430
6,-3.501444,-1.509622,3.160401,0.251555,-0.523260,0.001976
7,-2.403981,-1.129971,2.191396,0.194294,-0.363944,0.001911
8,-1.589644,-0.805130,1.495339,0.141992,-0.244753,0.001668
9,-0.987553,-0.548953,0.990128,0.099728,-0.156357,0.001410
10,-0.543345,-0.353906,0.621510,0.067223,-0.091075,0.001186
11,-0.216361,-0.207910,0.351836,0.042793,-0.043026,0.001007
12,0.023763,-0.099595,0.154127,0.024647,-0.007775,0.000869
13,0.199584,-0.019662,0.008989,0.011259,0.017990,0.000763
14,0.327852,0.039103,-0.097687,0.001425,0.036737,0.000683
15,0.420981,0.082131,-0.176155,-0.005764,0.050300,0.000621
16,0.488194,0.113505,-0.234018,-0.010996,0.060040,0.000574
17,0.536261,0.136266,-0.276704,-0.014784,0.066960,0.000538
18,0.570185,0.152636,-0.308274,-0.017502,0.071794,0.000509
19,0.593719,0.164320,-0.331615,-0.019439,0.075110,0.000486
20,0.609540,0.172514,-0.348924,-0.020794,0.077294,0.000466
21,0.619652,0.178121,-0.361741,-0.021721,0.078646,0.000451
22,0.625551,0.181829,-0.371251,-0.022335,0.079387,0.000437
23,0.628325,0.184108,-0.378250,-0.022714,0.079681,0.000425
24,0.628755,0.185344,-0.383402,-0.022922,0.079638,0.000414
25,0.627455,0.185779,-0.387139,-0.023001,0.079352,0.000404
26,0.624817,0.185637,-0.389770,-0.022991,0.078879,0.000395
27,0.621202,0.185039,-0.391562,-0.022905,0.078275,0.000386
28,0.616828,0.184112,-0.392687,-0.022770,0.077570,0.000378
29,0.611879,0.182926,-0.393273,-0.022598,0.076792,0.000371
30,0.606469,0.181542,-0.393428,-0.022395,0.075956,0.000363
31,0.600707,0.179993,-0.393183,-0.022168,0.075080,0.000356
