Step,Fx(N),Fy(N),Fz(N),Tx(Nm),Ty(Nm),Tz(Nm)
1,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000
2,-1.322742,-0.766278,1.263940,0.084168,-0.125843,-0.000003
3,-1.314136,-0.765703,1.248243,0.088449,-0.126618,0.008724
4,-1.305464,-0.767260,1.231535,0.093657,-0.127673,0.018010
5,-1.296749,-0.770911,1.213859,0.099786,-0.128996,0.027723
6,-1.288008,-0.776597,1.195261,0.106809,-0.130577,0.037767
7,-1.279264,-0.784252,1.175752,0.114703,-0.132415,0.048035
8,-1.270537,-0.793784,1.155379,0.123429,-0.134499,0.058429
9,-1.261828,-0.805113,1.134182,0.132949,-0.136811,0.068892
10,-1.253153,-0.818135,1.112195,0.143216,-0.139344,0.079346
11,-1.244532,-0.832743,1.089446,0.154181,-0.142088,0.089747
12,-1.235968,-0.848822,1.065959,0.165787,-0.145036,0.100045
13,-1.227478,-0.866253,1.041767,0.177978,-0.148179,0.110206
14,-1.219069,-0.884910,1.016911,0.190692,-0.151504,0.120205
15,-1.210749,-0.904646,0.991415,0.203855,-0.155004,0.130019
16,-1.202519,-0.925353,0.965318,0.217414,-0.158666,0.139635
17,-1.194404,-0.946878,0.938654,0.231294,-0.162488,0.149049
18,-1.186397,-0.969088,0.911445,0.245427,-0.166461,0.158242
19,-1.178506,-0.991858,0.883754,0.259752,-0.170568,0.167226
20,-1.170739,-1.015034,0.855610,0.274191,-0.174807,0.175995
21,-1.163092,-1.038497,0.827055,0.288686,-0.179165,0.184547
22,-1.155579,-1.062103,0.798141,0.303164,-0.183636,0.192892
23,-1.148208,-1.085738,0.768902,0.317570,-0.188215,0.201024
24,-1.140979,-1.109265,0.739389,0.331836,-0.192892,0.208953
25,-1.133888,-1.132563,0.709653,0.345902,-0.197655,0.216680
26,-1.126945,-1.155539,0.679759,0.359723,-0.202494,0.224202
27,-1.120155,-1.178068,0.649735,0.373239,-0.207408,0.231515
28,-1.113519,-1.200047,0.619648,0.386399,-0.212384,0.238621
29,-1.107033,-1.221385,0.589549,0.399160,-0.217411,0.245520
30,-1.100712,-1.241980,0.559474,0.411474,-0.222491,0.252196
31,-1.094543,-1.261762,0.529497,0.423309,-0.227602,0.258644
32,-1.088538,-1.280646,0.499660,0.434623,-0.232745,0.264859
33,-1.082686,-1.298574,0.470012,0.445390,-0.237907,0.270834
34,-1.076989,-1.315457,0.440615,0.455571,-0.243076,0.276545
35,-1.071451,-1.331255,0.411506,0.465146,-0.248249,0.281991
36,-1.066060,-1.345921,0.382739,0.474097,-0.253412,0.287146
37,-1.060818,-1.359389,0.354357,0.482392,-0.258557,0.292003
38,-1.055714,-1.371629,0.326403,0.490020,-0.263675,0.296549
39,-1.050748,-1.382599,0.298922,0.496964,-0.268756,0.300768
40,-1.045906,-1.392281,0.271954,0.503217,-0.273790,0.304641
41,-1.041185,-1.400647,0.245525,0.508767,-0.278768,0.308158
42,-1.036576,-1.407664,0.219685,0.513603,-0.283680,0.311309
43,-1.032062,-1.413333,0.194459,0.517727,-0.288514,0.314074
44,-1.027645,-1.417642,0.169866,0.521137,-0.293268,0.316447
45,-1.023292,-1.420585,0.145967,0.523833,-0.297915,0.318416
46,-1.019007,-1.422161,0.122750,0.525819,-0.302462,0.319973
47,-1.014771,-1.422345,0.100256,0.527083,-0.306891,0.321109
48,-1.010567,-1.421182,0.078497,0.527653,-0.311195,0.321815
49,-1.006385,-1.418661,0.057490,0.527527,-0.315365,0.322093
50,-1.002197,-1.414789,0.037279,0.526712,-0.319379,0.321935
51,-0.997993,-1.409587,0.017849,0.525221,-0.323238,0.321343
52,-0.993760,-1.403068,-0.000779,0.523064,-0.326932,0.320323
53,-0.989476,-1.395261,-0.018585,0.520258,-0.330447,0.318876
54,-0.985123,-1.386172,-0.035570,0.516812,-0.333773,0.317000
55,-0.980685,-1.375842,-0.051730,0.512750,-0.336907,0.314710
56,-0.976140,-1.364283,-0.067037,0.508079,-0.339829,0.312017
57,-0.971468,-1.351527,-0.081493,0.502823,-0.342532,0.308915
58,-0.966663,-1.337608,-0.095115,0.497001,-0.345018,0.305428
59,-0.961686,-1.322557,-0.107872,0.490630,-0.347262,0.301569
60,-0.956540,-1.306410,-0.119782,0.483736,-0.349269,0.297345
61,-0.951196,-1.289188,-0.130832,0.476331,-0.351023,0.292775
62,-0.945636,-1.270941,-0.141021,0.468444,-0.352516,0.287874
63,-0.939844,-1.251702,-0.150356,0.460098,-0.353743,0.282649
64,-0.933799,-1.231499,-0.158827,0.451308,-0.354691,0.277129
65,-0.927491,-1.210398,-0.166456,0.442110,-0.355362,0.271332
66,-0.920899,-1.188420,-0.173244,0.432522,-0.355746,0.265271
67,-0.914009,-1.165611,-0.179197,0.422570,-0.355838,0.258957
68,-0.906800,-1.142018,-0.184298,0.412279,-0.355626,0.252427
69,-0.899257,-1.117684,-0.188573,0.401676,-0.355108,0.245687
70,-0.891369,-1.092639,-0.192017,0.390777,-0.354278,0.238756
71,-0.883115,-1.066936,-0.194641,0.379615,-0.353130,0.231658
72,-0.874488,-1.040626,-0.196473,0.368216,-0.351667,0.224411
73,-0.865464,-1.013751,-0.197493,0.356605,-0.349874,0.217030
74,-0.856042,-0.986355,-0.197740,0.344806,-0.347759,0.209536
75,-0.846197,-0.958478,-0.197205,0.332844,-0.345309,0.201940
76,-0.835919,-0.930175,-0.195912,0.320746,-0.342525,0.194269
77,-0.825194,-0.901481,-0.193867,0.308533,-0.339404,0.186536
78,-0.814019,-0.872450,-0.191096,0.296233,-0.335947,0.178758
79,-0.802376,-0.843111,-0.187605,0.283863,-0.332150,0.170951
80,-0.790254,-0.813523,-0.183411,0.271452,-0.328011,0.163136
81,-0.777650,-0.783724,-0.178545,0.259024,-0.323535,0.155311
82,-0.764544,-0.753747,-0.173006,0.246593,-0.318714,0.147507
83,-0.750938,-0.723648,-0.166834,0.234188,-0.313555,0.139734
84,-0.736808,-0.693463,-0.160026,0.221829,-0.308049,0.132002
85,-0.722166,-0.663226,-0.152626,0.209531,-0.302208,0.124322
86,-0.706994,-0.632975,-0.144646,0.197315,-0.296028,0.116710
87,-0.691295,-0.602746,-0.136121,0.185197,-0.289516,0.109173
88,-0.675049,-0.572577,-0.127046,0.173195,-0.282662,0.101730
89,-0.658269,-0.542502,-0.117477,0.161327,-0.275483,0.094377
90,-0.640937,-0.512556,-0.107418,0.149607,-0.267971,0.087136
91,-0.623057,-0.482765,-0.096909,0.138049,-0.260135,0.080003
92,-0.604630,-0.453163,-0.085961,0.126666,-0.251976,0.073000
93,-0.585653,-0.423768,-0.074623,0.115467,-0.243503,0.066120
94,-0.566123,-0.394623,-0.062906,0.104470,-0.234716,0.059379
95,-0.546053,-0.365731,-0.050837,0.093675,-0.225623,0.052781
96,-0.525440,-0.337136,-0.038459,0.083102,-0.216232,0.046323
97,-0.504288,-0.308853,-0.025794,0.072754,-0.206548,0.040019
98,-0.482600,-0.280897,-0.012864,0.062636,-0.196575,0.033874
99,-0.460390,-0.253287,0.000299,0.052755,-0.186324,0.027890
100,-0.437663,-0.226047,0.013656,0.043120,-0.175803,0.022063
101,-0.414429,-0.199189,0.027186,0.033733,-0.165021,0.016401
102,-0.390702,-0.172715,0.040856,0.024591,-0.153988,0.010900
103,-0.366479,-0.146655,0.054653,0.015706,-0.142704,0.005565
104,-0.341792,-0.121012,0.068525,0.007075,-0.131192,0.000401
105,-0.316649,-0.095782,0.082456,-0.001308,-0.119458,-0.004604
106,-0.291049,-0.070989,0.096437,-0.009433,-0.107500,-0.009438
107,-0.265029,-0.046645,0.110413,-0.017302,-0.095347,-0.014107
108,-0.238606,-0.022730,0.124364,-0.024927,-0.083006,-0.018615
109,-0.211791,0.000738,0.138272,-0.032303,-0.070486,-0.022965
110,-0.184622,0.023755,0.152097,-0.039433,-0.057810,-0.027155
111,-0.157102,0.046332,0.165825,-0.046328,-0.044982,-0.031188
112,-0.129258,0.068447,0.179434,-0.052979,-0.032014,-0.035073
113,-0.101124,0.090123,0.192880,-0.059405,-0.018934,-0.038806
114,-0.072707,0.111353,0.206173,-0.065604,-0.005738,-0.042398
115,-0.044041,0.132148,0.219279,-0.071588,0.007552,-0.045847
116,-0.015160,0.152504,0.232157,-0.077359,0.020912,-0.049163
117,0.013920,0.172434,0.244821,-0.082927,0.034340,-0.052348
118,0.043157,0.191935,0.257214,-0.088296,0.047806,-0.055407
119,0.072530,0.211012,0.269337,-0.093473,0.061301,-0.058343
120,0.102016,0.229683,0.281181,-0.098469,0.074813,-0.061165
121,0.131565,0.247946,0.292699,-0.103291,0.088311,-0.063873
122,0.161164,0.265817,0.303900,-0.107947,0.101790,-0.066483
123,0.190775,0.283296,0.314752,-0.112443,0.115228,-0.068989
124,0.220377,0.300408,0.325262,-0.116794,0.128616,-0.071403
125,0.249921,0.317140,0.335386,-0.120997,0.141923,-0.073738
126,0.279400,0.333527,0.345146,-0.125075,0.155150,-0.075988
127,0.308771,0.349562,0.354519,-0.129026,0.168273,-0.078158
128,0.337994,0.365253,0.363470,-0.132857,0.181266,-0.080265
129,0.367045,0.380632,0.372010,-0.136588,0.194120,-0.082308
130,0.395886,0.395687,0.380124,-0.140217,0.206815,-0.084284
131,0.424501,0.410437,0.387806,-0.143754,0.219340,-0.086211
132,0.452852,0.424891,0.395043,-0.147207,0.231676,-0.088092
133,0.480906,0.439059,0.401825,-0.150582,0.243805,-0.089930
134,0.508639,0.452960,0.408156,-0.153892,0.255716,-0.091730
135,0.536027,0.466586,0.414027,-0.157134,0.267396,-0.093498
136,0.563032,0.479962,0.419425,-0.160323,0.278822,-0.095234
137,0.589627,0.493092,0.424351,-0.163462,0.289984,-0.096949
138,0.615791,0.505994,0.428803,-0.166561,0.300870,-0.098646
139,0.641494,0.518661,0.432773,-0.169620,0.311464,-0.100320
140,0.666720,0.531116,0.436273,-0.172648,0.321760,-0.101991
141,0.691445,0.543355,0.439291,-0.175646,0.331744,-0.103644
142,0.715637,0.555391,0.441820,-0.178621,0.341398,-0.105297
143,0.739282,0.567232,0.443878,-0.181577,0.350721,-0.106942
144,0.762363,0.578892,0.445460,-0.184522,0.359701,-0.108590
145,0.784847,0.590372,0.446561,-0.187454,0.368324,-0.110243
146,0.806729,0.601670,0.447194,-0.190376,0.376589,-0.111892
147,0.827978,0.612801,0.447343,-0.193293,0.384475,-0.113549
148,0.848595,0.623764,0.447037,-0.196204,0.391993,-0.115211
149,0.868548,0.634571,0.446261,-0.199116,0.399121,-0.116887
150,0.887838,0.645214,0.445036,-0.202023,0.405867,-0.118566
151,0.906449,0.655715,0.443361,-0.204937,0.412220,-0.120251
152,0.924370,0.666056,0.441247,-0.207846,0.418180,-0.121949
153,0.941591,0.676253,0.438692,-0.210758,0.423739,-0.123660
154,0.958099,0.686303,0.435710,-0.213672,0.428897,-0.125376
155,0.973894,0.696212,0.432316,-0.216587,0.433656,-0.127105
156,0.988956,0.705971,0.428504,-0.219501,0.438006,-0.128838
157,1.003300,0.715595,0.424300,-0.222417,0.441960,-0.130585
158,1.016906,0.725069,0.419706,-0.225327,0.445510,-0.132335
159,1.029787,0.734401,0.414745,-0.228235,0.448667,-0.134087
160,1.041926,0.743590,0.409415,-0.231138,0.451423,-0.135845
161,1.053318,0.752631,0.403717,-0.234032,0.453779,-0.137609
162,1.063987,0.761530,0.397697,-0.236919,0.455754,-0.139366
163,1.073922,0.770278,0.391341,-0.239791,0.457341,-0.141126
164,1.083132,0.778879,0.384679,-0.242649,0.458553,-0.142889
165,1.091615,0.787322,0.377719,-0.245489,0.459391,-0.144638
166,1.099385,0.795599,0.370473,-0.248299,0.459867,-0.146387
167,1.106435,0.803724,0.362950,-0.251091,0.459976,-0.148120
168,1.112779,0.811685,0.355172,-0.253853,0.459735,-0.149842
169,1.118434,0.819484,0.347163,-0.256586,0.459156,-0.151551
170,1.123396,0.827110,0.338922,-0.259283,0.458238,-0.153235
