Step,Fx(N),Fy(N),Fz(N),Tx(Nm),Ty(Nm),Tz(Nm)
1,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000
2,-0.871744,-0.791868,1.815543,0.082505,-0.184730,-0.000009
3,-0.872765,-0.797675,1.783741,0.090181,-0.187284,-0.000836
4,-0.875347,-0.805887,1.749661,0.098918,-0.190512,-0.001686
5,-0.879410,-0.816379,1.713471,0.108657,-0.194376,-0.002553
6,-0.884887,-0.828998,1.675317,0.119322,-0.198844,-0.003423
7,-0.891741,-0.843603,1.635297,0.130845,-0.203903,-0.004281
8,-0.899880,-0.860049,1.593593,0.143157,-0.209509,-0.005119
9,-0.909246,-0.878180,1.550321,0.156181,-0.215638,-0.005935
10,-0.919749,-0.897844,1.505647,0.169848,-0.222249,-0.006716
11,-0.931334,-0.918886,1.459690,0.184084,-0.229318,-0.007461
12,-0.943918,-0.941139,1.412616,0.198811,-0.236808,-0.008165
13,-0.957430,-0.964461,1.364552,0.213962,-0.244687,-0.008830
14,-0.971779,-0.988684,1.315664,0.229459,-0.252916,-0.009452
15,-0.986897,-1.013657,1.266088,0.245232,-0.261465,-0.010038
16,-1.002708,-1.039235,1.215970,0.261212,-0.270300,-0.010584
17,-1.019137,-1.065256,1.165452,0.277327,-0.279388,-0.011090
18,-1.036084,-1.091581,1.114709,0.293509,-0.288684,-0.011575
19,-1.053499,-1.118050,1.063854,0.309686,-0.298167,-0.012020
20,-1.071281,-1.144535,1.013062,0.325797,-0.307792,-0.012442
21,-1.089365,-1.170892,0.962458,0.341774,-0.317530,-0.012839
22,-1.107673,-1.197002,0.912185,0.357562,-0.327347,-0.013214
23,-1.126134,-1.222718,0.862386,0.373092,-0.337211,-0.013579
24,-1.144665,-1.247939,0.813198,0.388313,-0.347084,-0.013923
25,-1.163194,-1.272523,0.764750,0.403161,-0.356937,-0.014257
26,-1.181658,-1.296390,0.717163,0.417595,-0.366739,-0.014583
27,-1.199968,-1.319415,0.670573,0.431555,-0.376452,-0.014901
28,-1.218062,-1.341501,0.625093,0.444994,-0.386047,-0.015215
29,-1.235876,-1.362568,0.580820,0.457873,-0.395498,-0.015518
30,-1.253341,-1.382523,0.537867,0.470145,-0.404772,-0.015816
31,-1.270391,-1.401295,0.496329,0.481775,-0.413840,-0.016118
32,-1.286945,-1.418798,0.456314,0.492721,-0.422666,-0.016405
33,-1.302971,-1.434975,0.417871,0.502954,-0.431237,-0.016699
34,-1.318385,-1.449768,0.381098,0.512444,-0.439514,-0.016983
35,-1.333133,-1.463129,0.346056,0.521166,-0.447475,-0.017262
36,-1.347163,-1.475001,0.312805,0.529093,-0.455096,-0.017524
37,-1.360424,-1.485348,0.281383,0.536207,-0.462356,-0.017790
38,-1.372854,-1.494137,0.251853,0.542490,-0.469226,-0.018039
39,-1.384396,-1.501351,0.224240,0.547935,-0.475685,-0.018278
40,-1.395027,-1.506948,0.198563,0.552521,-0.481720,-0.018503
41,-1.404672,-1.510914,0.174871,0.556243,-0.487300,-0.018707
42,-1.413313,-1.513262,0.153136,0.559107,-0.492419,-0.018903
43,-1.420889,-1.513964,0.133402,0.561103,-0.497050,-0.019069
44,-1.427384,-1.513019,0.115638,0.562231,-0.501189,-0.019223
45,-1.432751,-1.510448,0.099849,0.562506,-0.504817,-0.019355
46,-1.436949,-1.506236,0.086035,0.561921,-0.507916,-0.019457
47,-1.439969,-1.500421,0.074161,0.560502,-0.510486,-0.019537
48,-1.441764,-1.492998,0.064219,0.558247,-0.512506,-0.019592
49,-1.442321,-1.483992,0.056169,0.555177,-0.513975,-0.019622
50,-1.441625,-1.473442,0.049975,0.551314,-0.514889,-0.019626
51,-1.439644,-1.461366,0.045610,0.546672,-0.515235,-0.019599
52,-1.436376,-1.447796,0.043024,0.541274,-0.515016,-0.019540
53,-1.431808,-1.432768,0.042172,0.535144,-0.514229,-0.019458
54,-1.425922,-1.416333,0.043013,0.528312,-0.512869,-0.019345
55,-1.418716,-1.398512,0.045495,0.520797,-0.510938,-0.019202
56,-1.410190,-1.379357,0.049558,0.512630,-0.508439,-0.019037
57,-1.400339,-1.358919,0.055143,0.503845,-0.505374,-0.018840
58,-1.389178,-1.337240,0.062189,0.494467,-0.501750,-0.018619
59,-1.376698,-1.314381,0.070640,0.484536,-0.497569,-0.018371
60,-1.362908,-1.290372,0.080433,0.474072,-0.492836,-0.018096
61,-1.347836,-1.265284,0.091485,0.463116,-0.487567,-0.017799
62,-1.331473,-1.239179,0.103744,0.451706,-0.481761,-0.017483
63,-1.313856,-1.212092,0.117125,0.439868,-0.475436,-0.017139
64,-1.294999,-1.184096,0.131564,0.427641,-0.468600,-0.016777
65,-1.274916,-1.155246,0.146988,0.415059,-0.461264,-0.016395
66,-1.253633,-1.125589,0.163322,0.402151,-0.453440,-0.015995
67,-1.231193,-1.095216,0.180476,0.388966,-0.445148,-0.015579
68,-1.207596,-1.064167,0.198397,0.375530,-0.436390,-0.015145
69,-1.182908,-1.032493,0.216990,0.361871,-0.427197,-0.014695
70,-1.157127,-1.000268,0.236195,0.348029,-0.417569,-0.014242
71,-1.130304,-0.967562,0.255925,0.334044,-0.407529,-0.013773
72,-1.102477,-0.934407,0.276113,0.319932,-0.397094,-0.013287
73,-1.073673,-0.900881,0.296677,0.305735,-0.386278,-0.012798
74,-1.043953,-0.867038,0.317538,0.291480,-0.375106,-0.012302
75,-1.013336,-0.832939,0.338638,0.277200,-0.363586,-0.011797
76,-0.981889,-0.798630,0.359883,0.262918,-0.351750,-0.011292
77,-0.949646,-0.764172,0.381213,0.248664,-0.339610,-0.010775
78,-0.916651,-0.729617,0.402563,0.234463,-0.327185,-0.010256
79,-0.882951,-0.695024,0.423864,0.220344,-0.314494,-0.009732
80,-0.848603,-0.660442,0.445040,0.206329,-0.301562,-0.009207
81,-0.813643,-0.625918,0.466042,0.192442,-0.288403,-0.008681
82,-0.778134,-0.591508,0.486802,0.178705,-0.275043,-0.008161
83,-0.742142,-0.557248,0.507246,0.165135,-0.261510,-0.007635
84,-0.705683,-0.523180,0.527354,0.151749,-0.247808,-0.007112
85,-0.668840,-0.489359,0.547043,0.138573,-0.233973,-0.006592
86,-0.631639,-0.455816,0.566290,0.125617,-0.220013,-0.006078
87,-0.594153,-0.422583,0.585033,0.112893,-0.205958,-0.005564
88,-0.556451,-0.389713,0.603212,0.100422,-0.191838,-0.005053
89,-0.518552,-0.357232,0.620815,0.088216,-0.177657,-0.004551
90,-0.480528,-0.325158,0.637796,0.076275,-0.163446,-0.004056
91,-0.442416,-0.293542,0.654126,0.064623,-0.149218,-0.003563
92,-0.404287,-0.262392,0.669765,0.053257,-0.135002,-0.003078
93,-0.366186,-0.231756,0.684686,0.042196,-0.120816,-0.002598
94,-0.328165,-0.201635,0.698871,0.031436,-0.106681,-0.002132
95,-0.290274,-0.172057,0.712301,0.020984,-0.092614,-0.001666
96,-0.252582,-0.143046,0.724936,0.010848,-0.078647,-0.001208
97,-0.215104,-0.114610,0.736792,0.001028,-0.064782,-0.000769
98,-0.177926,-0.086760,0.747832,-0.008479,-0.051055,-0.000332
99,-0.141070,-0.059521,0.758059,-0.017663,-0.037474,0.000094
100,-0.104581,-0.032889,0.767473,-0.026533,-0.024057,0.000510
101,-0.068514,-0.006879,0.776058,-0.035086,-0.010826,0.000918
102,-0.032905,0.018503,0.783815,-0.043323,0.002204,0.001311
103,0.002203,0.043257,0.790754,-0.051251,0.015018,0.001697
104,0.036770,0.067377,0.796873,-0.058870,0.027599,0.002070
105,0.070752,0.090865,0.802175,-0.066186,0.039929,0.002433
106,0.104124,0.113730,0.806679,-0.073208,0.051999,0.002779
107,0.136828,0.135961,0.810377,-0.079935,0.063785,0.003121
108,0.168863,0.157572,0.813299,-0.086378,0.075287,0.003448
109,0.200182,0.178567,0.815454,-0.092543,0.086486,0.003764
110,0.230751,0.198953,0.816851,-0.098436,0.097369,0.004067
111,0.260561,0.218744,0.817519,-0.104070,0.107932,0.004356
112,0.289565,0.237936,0.817465,-0.109444,0.118158,0.004638
113,0.317767,0.256549,0.816721,-0.114571,0.128046,0.004905
114,0.345123,0.274595,0.815300,-0.119463,0.137581,0.005160
115,0.371618,0.292081,0.813222,-0.124122,0.146756,0.005404
116,0.397248,0.309031,0.810522,-0.128566,0.155570,0.005639
117,0.421989,0.325444,0.807212,-0.132796,0.164013,0.005859
118,0.445839,0.341356,0.803330,-0.136831,0.172085,0.006068
119,0.468789,0.356763,0.798896,-0.140671,0.179783,0.006264
120,0.490841,0.371699,0.793946,-0.144336,0.187108,0.006451
121,0.511966,0.386158,0.788492,-0.147824,0.194049,0.006625
122,0.532177,0.400173,0.782568,-0.151153,0.200611,0.006792
123,0.551475,0.413755,0.776213,-0.154330,0.206797,0.006944
124,0.569848,0.426912,0.769433,-0.157360,0.212599,0.007090
125,0.587312,0.439679,0.762275,-0.160261,0.218028,0.007225
126,0.603864,0.452059,0.754762,-0.163035,0.223082,0.007352
127,0.619517,0.464074,0.746919,-0.165696,0.227766,0.007470
128,0.634287,0.475750,0.738783,-0.168254,0.232088,0.007576
129,0.648184,0.487089,0.730378,-0.170713,0.236053,0.007669
130,0.661219,0.498122,0.721735,-0.173088,0.239667,0.007757
