Step,Fx(N),Fy(N),Fz(N),Tx(Nm),Ty(Nm),Tz(Nm)
1,-306.887756,-44.188324,-396.629120,-19.778992,-3.321538,-4.362879
2,130.841354,399.080719,-96.146759,4.974701,-19.786617,7.557527
3,51.547195,-99.746559,-338.891479,31.559570,5.183519,-5.816528
4,25.376295,-92.930191,-221.377045,3.877485,17.500000,-7.713975
5,27.299706,-71.163216,77.612717,-14.979686,-21.019152,1.888127
6,-189.518661,-112.596405,-23.786222,6.728649,-17.043024,11.502290
7,94.447243,47.854221,-100.205742,1.325682,-0.420067,33.502445
8,-43.992249,-10.503790,-902.278687,-32.964417,93.424561,-76.256081
9,-35.757446,80.608139,198.648148,10.270245,-41.619545,45.603909
10,-9.564617,79.849815,-304.557312,-12.694998,33.524242,5.246476
11,4.100889,-91.592789,-41.357426,0.078602,-9.410668,-44.083065
12,13.511339,-4.406795,-192.064880,-13.897704,-0.052240,9.146118
13,37.005131,7.707400,73.703735,14.377497,-17.532616,43.780979
14,76.653595,-13.211496,-374.099792,-9.625747,17.329294,-61.785141
15,46.015785,6.667231,-116.042786,-23.549665,6.774574,6.730325
16,4.895691,100.794701,-264.818573,27.057062,13.796440,8.726393
17,81.203041,15.286983,-206.861145,-22.982035,18.298975,32.686264
18,-125.888420,54.214493,-311.810699,-42.153778,3.746079,-2.399484
19,-153.923462,-134.261642,-26.500328,30.317532,-9.701520,-20.377172
20,259.227814,-68.782211,-265.129120,3.641745,14.934714,-13.716710
21,24.475187,111.374374,-132.967606,1.250230,15.648535,20.893497
22,136.080383,85.839668,-349.104370,-0.912797,16.400040,-7.867630
23,-12.987203,-214.218079,78.029083,-16.418226,-2.394114,-11.148957
24,23.846750,2.004695,-87.469086,0.102145,12.892596,-3.340235
25,96.522499,-9.073951,-318.118561,38.237045,22.392998,-1.124908
26,137.492935,-100.358536,93.077110,-9.089743,-17.566072,-45.816319
27,-163.812210,335.554535,-462.396942,-99.374771,-1.166172,58.521183
28,309.755585,-95.488777,80.487511,63.825596,17.680418,-47.385284
29,26.179792,-81.551376,-207.733582,-21.984964,35.748959,2.444046
30,40.229584,89.171730,-364.498169,-3.838419,4.414225,-0.984623
31,133.181686,-93.949776,59.361675,-12.905106,-4.883769,-5.225578
32,65.635689,15.370298,-244.419418,5.528412,18.237684,-23.576164
33,206.536636,-99.286804,154.400345,-10.619978,12.159179,24.686878
34,33.469265,108.479698,-278.034271,18.635826,-14.435921,16.980774
35,91.786110,0.915920,-377.722504,-11.874196,25.822783,-31.290211
36,90.937622,-68.558380,-61.577332,-6.456627,-0.852428,5.778482
37,-118.497368,79.687767,-243.275375,-4.935917,-0.601751,11.339561
38,105.845680,-11.132694,-33.072266,-11.138789,-9.457946,-1.652933
39,-15.128597,-42.916996,-306.930786,-0.365498,18.843882,-3.135556
40,385.228516,-29.835697,-147.908264,1.190924,15.723703,-28.650045
41,139.889923,-35.127743,-8.805987,-6.073520,33.645538,31.292412
42,-117.014709,49.958157,16.491295,-2.339962,-39.917603,-15.142127
43,172.281540,-60.430080,-295.738678,-21.061129,32.734657,7.430370
44,-58.937859,-9.065519,-266.845978,13.895621,-15.411088,-13.225884
45,185.830414,-46.666565,-129.564468,6.829072,45.386234,1.139616
46,161.529144,15.453958,-54.730972,-30.975840,-18.350147,-15.554164
47,819.508240,-205.446915,-260.239929,10.206415,135.011871,-38.165310
48,-643.630615,28.718031,-304.237152,42.873924,-110.622147,15.361212
49,564.656799,-41.115021,-170.041656,-53.433453,77.468628,14.418726
50,145.528244,-48.558022,43.920403,51.639500,14.236798,-27.195467
51,13.775192,31.504845,-169.217163,-38.521664,-3.979293,25.113440
52,6.000005,89.131927,-393.332062,-10.674661,25.282166,3.453738
53,477.846863,-177.570160,15.581308,21.781937,53.694920,-38.027596
54,-297.910980,23.582386,-617.456970,-20.686283,-0.393302,0.473064
