Step,Fx(N),Fy(N),Fz(N),Tx(Nm),Ty(Nm),Tz(Nm)
1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2,-0.651204,0.276758,4.211616,-0.145039,0.206797,-0.002562
3,-1.653576,-0.180075,2.193600,-0.013473,-0.188580,-0.001167
4,-1.397715,-0.385702,1.394817,0.049890,-0.198269,-0.000299
5,-1.036290,-0.389846,0.954433,0.061088,-0.153663,0.000151
6,-0.745869,-0.327296,0.662116,0.054632,-0.112795,0.000277
7,-0.528511,-0.253761,0.455022,0.043789,-0.081337,0.000278
8,-0.367618,-0.188488,0.304883,0.033363,-0.057844,0.000241
9,-0.248500,-0.133826,0.194759,0.024287,-0.040395,0.000187
10,-0.160054,-0.089815,0.113519,0.016816,-0.027411,0.000133
11,-0.094514,-0.058020,0.053782,0.011418,-0.017758,0.000100
12,-0.046211,-0.034884,0.009914,0.007503,-0.010632,0.000076
13,-0.010731,-0.017968,-0.022194,0.004642,-0.005386,0.000059
14,0.015228,-0.005583,-0.045581,0.002546,-0.001538,0.000046
15,0.034154,0.003472,-0.062560,0.001011,0.001276,0.000037
16,0.047858,0.010069,-0.074750,-0.000111,0.003325,0.000030
17,0.057703,0.014853,-0.083426,-0.000928,0.004807,0.000025
18,0.064692,0.018302,-0.089519,-0.001522,0.005869,0.000021
19,0.069577,0.020762,-0.093690,-0.001950,0.006622,0.000018
20,0.072913,0.022484,-0.096450,-0.002253,0.007148,0.000016
21,0.075090,0.023665,-0.098163,-0.002467,0.007503,0.000014
22,0.076432,0.024449,-0.099109,-0.002613,0.007737,0.000013
23,0.077149,0.024941,-0.099489,-0.002711,0.007878,0.000012
24,0.077410,0.025217,-0.099492,-0.002771,0.007949,0.000011
25,0.077342,0.025330,-0.099171,-0.002805,0.007974,0.000010
26,0.077033,0.025329,-0.098629,-0.002819,0.007964,0.000010
27,0.076548,0.025245,-0.097945,-0.002819,0.007926,0.000009
28,0.075941,0.025098,-0.097132,-0.002809,0.007872,0.000009
29,0.075237,0.024909,-0.096240,-0.002792,0.007802,0.000009
30,0.074471,0.024684,-0.095307,-0.002768,0.007723,0.000009
31,0.073673,0.024436,-0.094316,-0.002740,0.007641,0.000008
32,0.072827,0.024180,-0.093327,-0.002712,0.007547,0.000008
33,0.071982,0.023907,-0.092292,-0.002680,0.007458,0.000008
34,0.071113,0.023628,-0.091271,-0.002647,0.007362,0.000008
35,0.070247,0.023347,-0.090245,-0.002613,0.007267,0.000007
36,0.069383,0.023065,-0.089205,-0.002580,0.007174,0.000007
37,0.068514,0.022781,-0.088198,-0.002545,0.007076,0.000007
38,0.067665,0.022496,-0.087167,-0.002511,0.006985,0.000007
39,0.066806,0.022212,-0.086165,-0.002477,0.006889,0.000007
40,0.065968,0.021935,-0.085163,-0.002443,0.006798,0.000007
41,0.065137,0.021655,-0.084169,-0.002409,0.006707,0.000006
42,0.064315,0.021383,-0.083175,-0.002377,0.006618,0.000006
43,0.063493,0.021110,-0.082224,-0.002343,0.006526,0.000006
44,0.062694,0.020839,-0.081252,-0.002311,0.006440,0.000006
