Step,Fx(N),Fy(N),Fz(N),Tx(Nm),Ty(Nm),Tz(Nm)
0,-0.789987,-1.434534,12.839249,0.131171,-0.046048,-0.000179
1,-1.472721,-2.039964,14.692039,0.338219,-0.327567,-0.003407
2,-2.457014,-3.131406,16.045023,0.815653,-0.692072,-0.005073
3,-2.659991,-4.080894,10.497465,1.465260,-0.587139,0.006907
4,-4.173205,-4.975377,8.617057,1.859015,-1.182100,0.017320
5,-5.285184,-5.126069,6.044612,1.946421,-1.689022,-0.041507
6,-5.870744,-4.757564,3.412282,1.808663,-2.029569,-0.080400
7,-5.984829,-4.097050,1.089052,1.541785,-2.188354,-0.050591
8,-5.795753,-3.395866,-0.634327,1.258193,-2.195991,-0.010134
9,-5.421566,-2.543159,-1.659756,0.908045,-2.082937,0.004031
10,-4.724723,-1.499347,-1.927529,0.477603,-1.815539,0.000317
11,0.343065,-0.023754,-0.659536,-0.204777,0.020922,-0.010840
12,0.871820,0.775797,0.930712,-0.460356,0.226284,-0.006447
13,0.950192,1.657730,2.278569,-0.775892,0.276166,-0.026031
14,1.049402,1.875097,3.824744,-0.836846,0.335633,-0.033323
15,1.220760,1.931556,4.945418,-0.741887,0.426302,-0.034340
16,1.387190,1.818283,4.807143,-0.617117,0.493818,-0.007313
17,1.489043,1.611419,4.167119,-0.485302,0.536017,0.099359
18,1.410406,1.347790,2.814221,-0.359373,0.508715,0.102393
19,1.173121,1.130147,1.025897,-0.273134,0.417792,0.032595
20,-0.484856,0.911265,1.267938,-0.256463,-0.205350,0.004116
21,-0.303929,0.714361,0.988128,-0.152677,-0.122142,0.001299
22,-0.801661,0.506036,1.619341,-0.040044,-0.453919,0.005138
23,-0.515198,0.419648,2.008536,-0.010062,-0.337659,0.020054
24,-0.405520,0.012078,2.284831,0.205957,-0.303095,0.026292
25,-0.350521,-0.268803,2.495044,0.319848,-0.298140,0.021541
26,-0.334327,-0.439227,2.702489,0.380172,-0.290360,0.011685
27,-0.240502,-0.521145,2.848748,0.387801,-0.240595,0.008515
28,-0.131524,-0.547455,2.944945,0.371453,-0.181552,0.008855
29,-0.010803,-0.515890,2.944212,0.321889,-0.114774,0.008512
30,0.038126,-0.451377,2.974406,0.290296,-0.050771,0.008984
31,0.096786,-0.404949,2.784230,0.242349,0.003822,-0.043422
32,-0.079777,-0.076158,2.891577,0.218780,0.018219,-0.045424
33,0.054925,-0.352459,2.132305,0.162636,0.016546,-0.036394
34,0.019794,-0.194562,1.801466,0.088259,0.008399,-0.030242
35,0.020392,-0.095195,1.445723,0.041108,0.006390,-0.020694
36,0.019016,-0.046755,1.140892,0.018926,0.004984,-0.014596
37,0.985238,0.791116,3.573704,0.122702,-0.240238,-0.010360
38,-2.399066,-1.233854,7.684378,0.035009,-0.150328,-0.001039
39,0.021744,-0.008059,1.046205,0.001193,0.004910,-0.008708
40,0.024217,-0.003795,1.013063,-0.000800,0.005487,-0.047984
41,0.022942,-0.001283,0.949838,-0.001121,0.004902,-0.009787
42,0.023225,-0.000015,0.914529,-0.001208,0.004822,-0.000001
43,-0.042055,0.012902,1.150398,0.002106,0.002501,-0.011463
44,0.139812,0.004612,1.007173,-0.000167,0.052785,0.000317
45,0.219761,0.006519,1.073062,0.002111,0.129114,0.000425
46,0.258940,0.012538,1.183052,0.004781,0.199336,0.000081
47,0.444798,0.013707,1.130755,0.005977,0.241912,-0.000633
48,0.506471,0.014789,1.102197,0.007411,0.276664,-0.001603
49,0.687917,0.096097,0.971396,-0.031466,0.280932,-0.001680
50,0.706118,0.184547,0.913999,-0.074469,0.287247,-0.002927
51,0.544840,0.231691,1.025637,-0.089125,0.280593,-0.001550
52,-1.331380,1.153671,0.931350,-0.024857,0.416890,-0.001417
53,0.435222,0.112872,0.886689,-0.101788,0.266510,-0.001802
54,-0.661459,0.288435,0.857413,-0.050399,0.397026,-0.003053
55,0.192746,0.179195,1.079357,-0.015427,0.323494,-0.003719
56,0.616975,0.037281,0.930633,0.000092,0.338915,-0.004470
57,0.588623,0.020113,0.922278,0.008177,0.323672,-0.003983
58,0.266621,0.072720,0.810725,0.010160,0.323219,-0.003187
59,0.505663,0.025916,0.905594,0.006943,0.276083,-0.002618
60,0.425048,0.012488,0.897564,0.004849,0.245156,-0.001992
61,-0.180779,0.065112,0.916321,0.008137,0.252206,-0.001427
62,0.508082,0.009135,0.835678,0.002953,0.215709,-0.001241
63,-0.265376,0.339229,0.807584,0.029715,0.297282,-0.000966
64,-0.286690,0.383773,0.805048,0.032635,0.289654,-0.000585
65,0.353217,0.028121,0.968392,0.004640,0.201863,-0.000240
66,-0.016225,-0.089109,0.871054,-0.007557,0.216431,0.000025
67,-0.116777,-0.096659,0.918493,-0.008120,0.213845,0.000224
68,-0.062621,0.004711,0.926220,0.000181,0.206568,0.000406
69,-0.067126,-0.173840,0.937596,-0.014815,0.207219,0.000605
70,-0.175653,-0.182967,0.910916,-0.016589,0.252556,0.000904
71,-0.457220,-0.292727,0.976947,-0.025879,0.270725,0.001034
72,-1.117105,-0.021650,0.868719,-0.005811,0.326209,0.001131
73,0.424665,-0.080690,0.952516,-0.008762,0.237489,0.001505
74,0.344700,-0.013580,1.009900,-0.002029,0.262744,0.001698
75,0.391330,-0.010683,1.036952,-0.001395,0.246095,0.001613
76,0.432404,0.121157,1.013605,0.009662,0.226045,0.001457
77,0.172182,0.099734,0.979610,0.007033,0.232060,0.001309
78,0.187178,0.064007,0.988153,0.004618,0.225070,0.001257
79,-0.299741,-0.038251,0.920258,-0.005603,0.269294,0.001230
80,-0.134712,-0.068962,0.923592,-0.007974,0.259283,0.001240
81,0.112353,-0.026884,0.945959,-0.003731,0.238648,0.001237
82,-0.132421,-0.122692,1.024226,-0.010972,0.257369,0.001221
83,-0.045206,0.076391,0.884931,0.004309,0.248489,0.001143
84,0.100219,-0.141074,0.979248,-0.012955,0.238629,0.001133
85,-0.011932,-0.059383,0.929167,-0.006620,0.253304,0.001080
86,-0.036558,-0.048130,0.926939,-0.005712,0.255839,0.001000
87,-0.449740,-0.023187,0.890568,-0.004486,0.280368,0.000857
88,0.498729,0.023473,0.856161,-0.000969,0.203917,-0.081753
89,-1.637233,0.996686,1.700519,0.093186,0.313509,-0.023944
90,0.240972,-0.074685,0.947610,-0.004384,0.231391,0.000167
91,0.262209,0.094937,0.743938,0.006613,0.237672,-0.000040
92,-0.210367,0.326455,0.834393,0.027320,0.281022,-0.000223
93,0.631297,-0.106343,0.940965,-0.005662,0.214865,-0.000298
94,0.539421,0.019438,0.802907,0.002811,0.221792,-0.000373
95,0.194568,0.166914,0.906459,0.016967,0.243883,-0.000436
96,-0.334769,0.236939,0.848472,0.021766,0.307722,-0.000506
97,-0.407706,0.004000,0.847682,0.002340,0.319629,-0.000572
98,-0.359268,-0.396273,0.773870,-0.032744,0.344723,-0.000607
99,0.864028,1.229008,0.876665,0.106780,0.264855,-0.000614
100,0.484424,-0.065489,0.799907,-0.003007,0.289427,-0.000348
101,-0.039637,-0.127168,0.859417,-0.007977,0.315700,-0.000226
102,-0.173303,-0.064453,0.850145,-0.002908,0.334057,-0.000181
103,-0.026892,-0.043695,0.862674,-0.000910,0.316075,-0.000182
104,0.126719,-0.049251,0.875291,-0.000971,0.308007,-0.000239
105,-0.050863,0.014936,0.859206,0.004099,0.314493,-0.000325
106,0.030825,0.151631,0.927170,0.016865,0.314511,-0.000456
107,0.067999,0.001810,0.865980,0.003280,0.312451,-0.000497
108,0.021513,-0.132310,0.692855,-0.010772,0.315474,-0.000527
109,0.009239,0.012668,0.820918,0.003782,0.307719,-0.000525
110,0.120584,-0.092875,0.878515,-0.004338,0.299124,-0.000511
111,-0.479174,0.404156,0.829201,0.036374,0.353791,-0.000525
112,0.082453,0.337898,0.864077,0.031350,0.300995,-0.000529
113,-0.001555,-0.101257,0.857238,-0.005457,0.312960,-0.000510
114,0.267081,0.591911,0.876932,0.052895,0.285418,-0.000533
115,0.098444,-0.050104,0.923467,0.000224,0.303152,-0.000528
116,-0.018710,-0.156079,0.881788,-0.009883,0.309671,-0.000529
117,0.029515,-0.162535,0.825932,-0.011233,0.315276,-0.000534
118,-0.076223,-0.174438,0.854275,-0.011767,0.316712,-0.000524
119,1.008829,1.663758,0.926759,0.143925,0.222377,-0.000539
120,0.100452,-0.028210,0.801940,-0.000345,0.296681,-0.000464
121,-0.078151,-0.071327,0.856985,-0.003067,0.314796,-0.000425
122,-0.129469,-0.051951,0.848666,-0.001569,0.316826,-0.000411
123,0.065209,0.058036,0.881822,0.008394,0.297290,-0.000426
124,0.003096,-0.051880,0.861445,-0.001407,0.307558,-0.000472
125,-0.011216,-0.027527,0.908806,0.001753,0.299940,-0.000528
126,0.258072,-0.050141,0.853813,-0.001343,0.274603,-0.000510
127,0.352702,-0.028777,0.888956,0.001275,0.273218,-0.000506
128,-0.204649,-0.022408,0.845111,0.000710,0.320270,-0.000499
129,0.098746,-0.003087,0.880657,0.003182,0.288666,-0.000503
130,-0.119107,-0.119478,0.852157,-0.007326,0.313919,-0.000557
131,-0.139896,-0.186247,0.850299,-0.012865,0.311042,-0.000580
132,0.123570,-0.041678,0.880220,0.000075,0.292335,-0.000613
133,0.040172,-0.052588,0.872466,-0.001107,0.296799,-0.000618
134,0.044376,-0.025911,0.871627,0.001071,0.295542,-0.000606
