Step,Fx(N),Fy(N),Fz(N),Tx(Nm),Ty(Nm),Tz(Nm)
1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2,0.128138,-0.038732,2.478320,-0.043268,0.146434,-0.002338
3,0.107992,-0.046653,2.464529,-0.040541,0.139664,-0.000858
4,0.054145,-0.067591,2.426702,-0.032905,0.120929,-0.000020
5,-0.031664,-0.100662,2.366133,-0.020650,0.090786,-0.000042
6,-0.146331,-0.145025,2.285077,-0.004190,0.050231,-0.000073
7,-0.285662,-0.202712,2.187604,0.016304,0.000589,-0.000111
8,-0.444030,-0.268116,2.076719,0.039633,-0.056242,-0.000156
9,-0.614703,-0.338538,1.956983,0.064866,-0.118016,-0.000206
10,-0.790432,-0.411029,1.833181,0.090979,-0.182301,-0.000259
11,-0.963419,-0.482388,1.710248,0.116853,-0.246468,-0.000314
12,-1.125539,-0.549448,1.593049,0.141385,-0.307753,-0.000369
13,-1.268788,-0.609034,1.486072,0.163464,-0.363421,-0.000421
14,-1.385560,-0.658276,1.393177,0.182089,-0.410858,-0.000469
15,-1.468904,-0.693032,1.317208,0.196130,-0.447635,-0.000511
16,-1.512404,-0.702640,1.258510,0.203858,-0.471379,-0.000545
17,-1.511573,-0.694649,1.220716,0.205735,-0.480627,-0.000566
18,-1.463239,-0.667950,1.204140,0.201365,-0.474230,-0.000572
19,-1.365659,-0.621302,1.208659,0.190943,-0.451476,-0.013062
20,-1.218656,-0.556355,1.232256,0.174282,-0.412248,-0.022888
21,-1.024151,-0.475238,1.272137,0.151601,-0.357100,-0.018845
22,-0.786235,-0.379303,1.325170,0.123339,-0.287299,-0.000425
23,-0.510898,-0.267426,1.388850,0.090635,-0.204690,-0.000347
24,-0.205331,-0.143236,1.458599,0.053806,-0.111609,-0.000258
25,0.121580,-0.009994,1.529963,0.013919,-0.010927,-0.000161
26,0.459910,0.128541,1.598403,-0.027794,0.094135,-0.000060
27,0.591455,0.182789,1.569258,-0.042048,0.130758,0.020459
28,0.923265,0.199362,1.601352,-0.038255,0.236524,0.033586
29,1.243501,0.327051,1.640449,-0.076051,0.337539,0.022394
30,1.538959,0.464738,1.666139,-0.117710,0.430764,-0.000513
31,1.800302,0.592836,1.672260,-0.157722,0.513215,-0.000590
32,2.017977,0.709613,1.656700,-0.194514,0.581679,-0.000656
33,2.182842,0.816390,1.618140,-0.226981,0.633094,-0.032917
34,2.289353,0.904074,1.553542,-0.254076,0.665515,-0.051081
35,2.334656,0.964840,1.461566,-0.274433,0.677827,-0.027790
36,2.315984,1.000696,1.343396,-0.286948,0.669009,-0.000704
37,2.233758,1.012990,1.200952,-0.290898,0.639158,0.008167
38,2.094629,0.987558,1.033897,-0.285611,0.590195,0.083720
39,1.901358,0.940020,0.848335,-0.270970,0.523220,0.118338
40,1.659796,0.880851,0.649529,-0.248012,0.440301,0.065245
41,1.380158,0.804009,0.439321,-0.218441,0.344711,-0.000431
42,1.071075,0.717180,0.222924,-0.182951,0.239632,-0.111818
43,0.745912,0.612956,0.003169,-0.142271,0.129512,-0.201945
44,0.585557,0.479109,-0.144319,-0.095961,0.076404,-0.145301
45,0.327608,0.322958,-0.262815,-0.048411,-0.009197,-0.000043
46,0.030389,0.264345,-0.463220,-0.042793,-0.111593,0.230952
47,-0.242117,0.216545,-0.650755,-0.036496,-0.204629,0.382633
48,-0.481090,0.115434,-0.826128,0.006132,-0.283604,0.254665
49,-0.675893,0.053547,-0.978264,0.043351,-0.347079,-0.048444
50,-0.817659,0.018679,-1.107990,0.080005,-0.390704,-0.526030
51,-0.892946,-0.047099,-1.225690,0.114314,-0.410817,-0.722467
52,-0.889230,-0.173327,-1.334760,0.144102,-0.406174,-0.355046
53,-0.811970,-0.324360,-1.434521,0.166323,-0.377113,0.367944
54,-0.681301,-0.440134,-1.521737,0.171204,-0.326996,1.141946
55,-0.508822,-0.423508,-1.565689,0.159848,-0.261618,1.199284
56,-0.286940,-0.236175,-1.552119,0.135501,-0.185330,0.211351
57,-0.029202,0.046865,-1.523272,0.100460,-0.093197,-1.249640
58,0.151513,0.302615,-1.532293,0.058373,-0.014246,-2.269624
59,0.344951,0.368538,-1.556525,0.015904,0.061466,-1.671504
60,0.728972,0.172318,-1.581160,-0.004464,0.185125,0.541007
61,1.099631,-0.166510,-1.677143,-0.014754,0.323281,3.229150
62,1.392164,-0.321719,-1.720759,-0.020266,0.451020,4.090727
63,1.704756,0.054031,-1.559131,-0.058483,0.522591,1.654131
64,1.969905,0.859295,-1.408744,-0.130905,0.570600,-3.095018
65,1.944355,1.718028,-1.495961,-0.247188,0.644356,-7.035071
66,1.759363,2.305840,-1.537012,-0.347861,0.674152,-5.477940
67,2.141016,1.369067,-1.432657,-0.418730,0.606057,0.198926
68,2.362180,0.179796,-1.882744,-0.441886,0.640512,8.476663
69,2.521488,-1.580768,-2.231965,-0.437774,0.690956,10.118851
70,2.955403,-2.996648,-1.444223,-0.485577,0.442997,0.173027
71,1.746423,0.907150,-1.756683,-0.228876,0.497310,-1.029606
72,1.309661,1.869913,-1.934574,-0.128634,0.417055,-8.945161
73,0.234710,3.358241,-2.366395,0.026381,0.386973,-8.808581
74,-0.483812,3.197369,-2.290485,0.224524,0.223158,-0.151857
75,0.343943,-0.568788,-2.374551,0.114521,0.016740,2.104721
76,-0.085603,-1.873886,-3.008345,0.133090,-0.101423,9.427674
77,0.032322,-3.576883,-3.021518,0.034282,-0.244337,7.258148
78,-0.655668,-2.773560,-2.549754,0.008134,-0.520244,0.105912
79,-1.677351,0.309719,-2.707977,0.148874,-0.629866,-3.667763
80,-2.295649,0.952335,-2.993350,0.262494,-0.681360,-10.236470
81,-3.278196,2.495212,-3.192667,0.587687,-0.674879,-4.984499
82,-2.882524,-0.203403,-3.023172,0.667402,-0.747735,-0.089791
83,-2.185188,-2.521455,-3.226457,0.598860,-0.798648,5.554715
84,-2.672137,-2.991296,-3.744089,0.426583,-0.789754,11.193387
85,-1.678377,-4.819089,-2.915359,0.033085,-1.055734,2.125892
86,-2.710950,-0.705632,-2.827311,0.018551,-0.972164,0.028679
87,-2.575598,0.947364,-2.722659,0.000321,-0.894312,-7.368902
88,-2.783153,1.581612,-2.931279,0.115450,-0.685105,-11.385440
89,-3.126420,3.845909,-2.703176,0.438135,-0.475008,-0.199634
90,-1.400589,-0.380789,-2.330144,0.143078,-0.435637,0.360123
91,-0.771472,-1.315930,-2.551775,0.035858,-0.234749,8.628590
92,-0.322262,-2.599218,-2.621355,-0.180972,-0.144456,9.814342
93,0.608587,-3.304137,-1.552190,-0.488037,-0.229077,0.190325
94,0.199677,1.042849,-1.578556,-0.385779,0.097956,-1.126932
95,0.533006,2.296727,-1.455602,-0.428993,0.278048,-8.950098
96,0.186114,4.185600,-1.578772,-0.357446,0.487968,-8.679591
97,0.151949,4.339779,-1.202812,-0.204771,0.566286,-0.142313
98,1.517503,0.707711,-0.928384,-0.352686,0.546111,2.345576
99,1.786795,-0.498433,-1.289102,-0.357238,0.677320,9.584728
100,2.405433,-2.645965,-1.024280,-0.380379,0.660470,6.911484
101,2.079356,-1.810292,-0.409684,-0.347242,0.550021,0.117676
102,1.451824,1.133624,-0.488766,-0.166856,0.555652,-3.901989
103,0.855756,1.968848,-0.708578,-0.105138,0.521094,-10.341800
104,-0.234139,3.881365,-0.935544,0.106373,0.455714,-4.616072
105,-0.039039,1.014884,-0.700430,0.125442,0.251496,-0.076187
106,0.298879,-1.438171,-0.948977,0.110945,0.061399,5.834076
107,-0.560133,-2.455544,-1.616463,0.127783,-0.054223,11.328627
108,0.053864,-4.796526,-0.626351,-0.000726,-0.406271,1.725227
109,-1.736821,-0.769062,-0.855792,0.155024,-0.564529,0.019245
110,-2.355498,0.655615,-0.920295,0.252936,-0.756531,-7.611687
111,-3.287755,1.075377,-1.378232,0.458921,-0.784308,-11.163666
112,-4.228270,2.421100,-1.473410,0.835485,-0.870507,-0.212021
113,-3.056911,-2.387502,-1.145520,0.746792,-1.023802,0.471269
114,-3.151267,-3.522218,-1.601432,0.662247,-1.099640,8.690998
115,-3.417746,-4.404595,-1.683325,0.335506,-1.239814,9.608372
116,-3.233006,-4.624854,-0.501072,-0.002762,-1.526692,0.177849
117,-4.065083,-0.136937,-0.779434,0.031023,-1.380778,-1.274920
118,-3.914096,0.918829,-0.699397,0.038566,-1.265814,-9.013260
119,-4.040188,2.090256,-0.953821,0.342960,-0.997498,-8.515377
120,-3.671348,2.069258,-0.573463,0.531840,-0.798455,-0.145683
121,-1.983682,-1.345249,-0.114879,0.350631,-0.685942,2.569150
122,-1.397024,-1.963807,-0.387433,0.179191,-0.415366,9.714531
123,-0.279628,-3.493924,0.336616,-0.148341,-0.322068,6.574161
124,0.014639,-2.309067,1.157746,-0.243701,-0.218081,0.112273
125,0.284988,0.777167,1.194772,-0.208916,0.063261,-4.165931
126,0.678274,1.814758,1.264845,-0.259600,0.364895,-10.477722
127,0.698920,4.498972,1.170915,-0.093889,0.663464,-4.196029
128,1.770583,2.012526,1.905605,-0.190958,0.761390,-0.054390
129,2.912962,0.136654,2.014637,-0.300441,0.907796,6.080661
130,3.134345,-0.886508,1.581098,-0.288668,1.165353,11.419768
131,4.395885,-3.828365,3.150991,-0.376410,0.969754,1.408391
132,3.510581,0.089236,2.807429,-0.145514,1.107645,0.019827
133,3.419987,1.413337,2.866963,-0.093290,1.084771,-7.913022
134,2.646952,2.901206,2.333049,-0.134045,1.123410,-10.839862
135,1.832149,4.737308,2.048990,0.009115,1.009464,-0.177976
136,2.513651,0.350333,2.505700,-0.167211,0.726145,0.528280
137,2.200408,-0.992381,1.751414,-0.197527,0.563493,8.663968
138,1.604263,-2.608902,1.413747,-0.252228,0.353020,9.591826
139,1.071060,-3.509608,2.486245,-0.217245,-0.122612,0.158302
140,-0.163640,0.312577,1.679538,-0.004883,-0.180178,-1.460932
141,-1.037468,1.172874,1.250818,0.129906,-0.400027,-9.134545
142,-2.141918,2.305802,0.345064,0.359630,-0.478792,-8.198255
143,-2.710250,1.701365,0.244242,0.500408,-0.696130,-0.125707
144,-2.241164,-1.907180,0.345593,0.459886,-0.958278,2.720949
145,-2.789388,-2.785691,-0.563462,0.346523,-1.079966,9.734083
146,-2.998772,-4.016613,-0.193904,0.072539,-1.336771,6.376753
147,-3.570802,-2.381531,0.316337,-0.031857,-1.503772,0.090648
148,-3.849108,0.289759,-0.034991,0.060115,-1.452895,-4.484970
149,-4.007631,0.591072,-0.379739,0.236407,-1.309064,-10.671686
150,-3.985312,2.250976,-0.765005,0.652562,-1.081289,-3.713759
151,-2.922361,-0.675059,-0.064439,0.660838,-0.986095,-0.054882
152,-1.850193,-2.265976,-0.112805,0.550472,-0.798886,6.301245
153,-1.630615,-2.552152,-0.663735,0.331152,-0.513095,11.488594
154,-0.116923,-4.658195,1.338547,-0.041420,-0.604449,1.090833
155,-0.176634,-0.602546,1.152450,0.074703,-0.241216,0.006131
156,0.660796,0.557610,1.582650,0.043012,0.044814,-8.221226
157,0.843597,2.168285,1.262107,0.061595,0.399164,-10.562456
158,1.290347,4.238263,1.587442,0.202969,0.670978,-0.156722
159,2.935580,0.796967,2.522844,-0.151054,0.808739,0.537675
160,3.788196,-0.095504,2.144047,-0.235066,1.115145,8.627090
161,4.565934,-1.746537,2.204995,-0.310709,1.354091,9.600897
162,5.400753,-2.767396,3.905932,-0.392726,1.237541,0.131191
163,5.147662,0.722400,3.589452,-0.209924,1.451065,-1.542700
164,5.159276,1.999701,3.560083,-0.271907,1.527307,-9.175014
165,4.533540,4.406427,2.965143,-0.405880,1.611523,-8.053865
166,4.170756,4.611364,3.075069,-0.474130,1.475880,-0.097394
167,4.569501,1.758678,3.136707,-0.677108,1.252618,2.824256
168,4.190437,0.602068,2.083353,-0.719125,1.205373,9.765955
169,4.085456,-1.561461,2.265640,-0.630950,0.989961,6.246173
170,3.207641,-0.498585,2.579182,-0.486477,0.692173,0.084558
171,2.305641,1.802447,1.910379,-0.301632,0.504230,-4.616288
