Step,Fx(N),Fy(N),Fz(N),Tx(Nm),Ty(Nm),Tz(Nm)
1,-18.243717,-4.964561,109.012352,-0.307220,-8.673206,-0.125217
2,0.021309,0.046345,2.188174,0.006046,-0.178069,-0.000492
3,0.017195,0.023521,0.028241,0.001913,-0.007237,-0.000027
4,0.017989,0.024637,0.025664,0.002023,-0.006981,-0.000027
5,0.018730,0.025771,0.023175,0.002131,-0.006730,-0.000027
6,0.019421,0.026922,0.020770,0.002237,-0.006485,-0.000026
7,0.020064,0.028088,0.018449,0.002340,-0.006244,-0.000026
8,0.020659,0.029268,0.016207,0.002441,-0.006008,-0.000026
9,0.021208,0.030459,0.014042,0.002539,-0.005777,-0.000025
10,0.021712,0.031662,0.011952,0.002636,-0.005551,-0.000025
11,0.022173,0.032873,0.009935,0.002730,-0.005328,-0.000025
12,0.022592,0.034092,0.007988,0.002822,-0.005110,-0.000025
13,0.022971,0.035317,0.006108,0.002911,-0.004895,-0.000025
14,0.023309,0.036546,0.004293,0.002999,-0.004684,-0.000025
15,0.023610,0.037778,0.002540,0.003084,-0.004476,-0.000024
16,0.023873,0.039010,0.000848,0.003166,-0.004272,-0.000024
17,0.024100,0.040241,-0.000787,0.003246,-0.004071,-0.000024
18,0.024292,0.041468,-0.002365,0.003324,-0.003872,-0.000024
19,0.024451,0.042691,-0.003891,0.003400,-0.003677,-0.000024
20,0.024577,0.043906,-0.005365,0.003472,-0.003484,-0.000024
21,0.024671,0.045113,-0.006790,0.003542,-0.003294,-0.000024
22,0.024735,0.046309,-0.008168,0.003610,-0.003107,-0.000024
23,0.024771,0.047491,-0.009501,0.003674,-0.002922,-0.000024
24,0.024778,0.048659,-0.010791,0.003736,-0.002739,-0.000024
25,0.024758,0.049810,-0.012040,0.003795,-0.002559,-0.000024
26,0.024713,0.050941,-0.013250,0.003850,-0.002381,-0.000024
27,0.024644,0.052052,-0.014423,0.003903,-0.002205,-0.000024
28,0.024552,0.053140,-0.015561,0.003952,-0.002032,-0.000025
29,0.024438,0.054204,-0.016665,0.003999,-0.001861,-0.000025
30,0.024303,0.055240,-0.017737,0.004042,-0.001692,-0.000025
31,0.024150,0.056248,-0.018780,0.004081,-0.001526,-0.000025
32,0.023978,0.057226,-0.019794,0.004117,-0.001362,-0.000025
33,0.023790,0.058173,-0.020781,0.004150,-0.001200,-0.000025
34,0.023587,0.059086,-0.021744,0.004179,-0.001040,-0.000025
35,0.023370,0.059964,-0.022683,0.004204,-0.000883,-0.000025
36,0.023140,0.060806,-0.023600,0.004226,-0.000729,-0.000026
37,0.022899,0.061610,-0.024496,0.004245,-0.000577,-0.000026
38,0.022649,0.062375,-0.025373,0.004259,-0.000428,-0.000026
39,0.022390,0.063101,-0.026232,0.004270,-0.000281,-0.000026
40,0.022124,0.063785,-0.027075,0.004277,-0.000137,-0.000026
41,0.021852,0.064428,-0.027903,0.004281,0.000004,-0.000026
42,0.021576,0.065029,-0.028716,0.004281,0.000143,-0.000026
43,0.021296,0.065587,-0.029517,0.004277,0.000278,-0.000027
44,0.021015,0.066101,-0.030306,0.004269,0.000410,-0.000027
45,0.020733,0.066571,-0.031084,0.004258,0.000540,-0.000027
46,0.020451,0.066998,-0.031853,0.004244,0.000666,-0.000027
47,0.020171,0.067380,-0.032613,0.004226,0.000789,-0.000027
48,0.019894,0.067719,-0.033364,0.004205,0.000908,-0.000027
49,0.019621,0.068013,-0.034109,0.004180,0.001025,-0.000027
50,0.019353,0.068264,-0.034847,0.004152,0.001138,-0.000028
51,0.019091,0.068472,-0.035579,0.004121,0.001247,-0.000028
52,0.018836,0.068637,-0.036307,0.004088,0.001353,-0.000028
53,0.018588,0.068761,-0.037029,0.004051,0.001456,-0.000028
54,0.018349,0.068843,-0.037748,0.004011,0.001555,-0.000028
55,0.018119,0.068885,-0.038463,0.003968,0.001650,-0.000028
56,0.017899,0.068888,-0.039175,0.003923,0.001742,-0.000028
57,0.017690,0.068852,-0.039884,0.003876,0.001831,-0.000028
58,0.017491,0.068779,-0.040590,0.003826,0.001915,-0.000028
59,0.017305,0.068670,-0.041295,0.003774,0.001997,-0.000028
60,0.017130,0.068526,-0.041997,0.003720,0.002074,-0.000028
61,0.016968,0.068348,-0.042697,0.003664,0.002149,-0.000028
62,0.016819,0.068138,-0.043395,0.003606,0.002219,-0.000028
63,0.016683,0.067898,-0.044092,0.003546,0.002287,-0.000028
64,0.016559,0.067628,-0.044787,0.003485,0.002350,-0.000028
65,0.016450,0.067330,-0.045480,0.003423,0.002411,-0.000028
66,0.016354,0.067005,-0.046172,0.003359,0.002468,-0.000028
67,0.016272,0.066655,-0.046862,0.003294,0.002522,-0.000028
68,0.016203,0.066282,-0.047549,0.003227,0.002573,-0.000028
69,0.016147,0.065886,-0.048235,0.003160,0.002620,-0.000028
70,0.016106,0.065470,-0.048919,0.003093,0.002665,-0.000028
71,0.016077,0.065035,-0.049601,0.003024,0.002706,-0.000028
72,0.016062,0.064582,-0.050280,0.002955,0.002745,-0.000028
73,0.016059,0.064113,-0.050957,0.002885,0.002780,-0.000028
74,0.016070,0.063629,-0.051630,0.002816,0.002813,-0.000028
75,0.016092,0.063131,-0.052301,0.002745,0.002844,-0.000028
76,0.016127,0.062621,-0.052969,0.002675,0.002872,-0.000028
77,0.016174,0.062100,-0.053634,0.002605,0.002897,-0.000028
78,0.016233,0.061570,-0.054295,0.002534,0.002920,-0.000028
79,0.016302,0.061032,-0.054952,0.002464,0.002940,-0.000028
80,0.016383,0.060486,-0.055605,0.002394,0.002959,-0.000028
81,0.016474,0.059934,-0.056255,0.002324,0.002975,-0.000028
