Step,Fx(N),Fy(N),Fz(N),Tx(Nm),Ty(Nm),Tz(Nm)
1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2,1.897608,0.774956,14.518617,-0.446129,1.534325,-0.000671
3,0.538591,0.990807,11.184286,-0.442525,1.146664,-0.007740
4,-1.021647,0.759104,9.489150,-0.373469,0.648667,-0.007517
5,-2.108025,0.484012,8.191730,-0.294115,0.284139,-0.007027
6,-2.809971,0.222539,7.137565,-0.217922,0.030746,-0.006452
7,-3.234394,-0.010480,6.267333,-0.149297,-0.141963,-0.005711
8,-3.460951,-0.210530,5.540282,-0.089553,-0.256818,-0.004820
9,-3.546776,-0.377262,4.925720,-0.038740,-0.330223,-0.003832
10,-3.532654,-0.512299,4.400265,0.003635,-0.373919,-0.002806
11,-3.447650,-0.618241,3.946022,0.038307,-0.396307,-0.001787
12,-3.312484,-0.698093,3.549164,0.066099,-0.403400,-0.000811
13,-3.141909,-0.754962,3.198987,0.087849,-0.399508,0.000100
14,-2.946429,-0.791859,2.887120,0.104354,-0.387713,0.000930
15,-2.733526,-0.811589,2.606946,0.116357,-0.370226,0.001675
16,-2.508567,-0.816697,2.353198,0.124527,-0.348638,0.002330
17,-2.275405,-0.809446,2.121594,0.129461,-0.324094,0.002899
18,-2.036837,-0.791817,1.908713,0.131679,-0.297425,0.003385
19,-1.794894,-0.765505,1.711721,0.131628,-0.269226,0.003793
20,-1.551146,-0.731965,1.528255,0.129692,-0.239946,0.004130
21,-1.306806,-0.692448,1.356383,0.126199,-0.209917,0.004401
22,-1.062845,-0.647998,1.194458,0.121423,-0.179390,0.004612
23,-0.820115,-0.599492,1.041085,0.115595,-0.148572,0.004770
24,-0.579378,-0.547684,0.895116,0.108911,-0.117626,0.004879
25,-0.341332,-0.493207,0.755591,0.101531,-0.086693,0.004945
26,-0.106676,-0.436618,0.621683,0.093597,-0.055901,0.004973
27,0.123911,-0.378384,0.492696,0.085224,-0.025369,0.004968
28,0.349734,-0.318936,0.368100,0.076512,0.004788,0.004932
29,0.570109,-0.258644,0.247421,0.067549,0.034462,0.004870
30,0.784341,-0.197863,0.130329,0.058411,0.063541,0.004785
31,0.991717,-0.136918,0.016556,0.049166,0.091913,0.004681
32,1.191568,-0.076117,-0.094081,0.039877,0.119471,0.004560
33,1.383212,-0.015762,-0.201678,0.030602,0.146107,0.004425
34,1.566006,0.043864,-0.306247,0.021392,0.171716,0.004280
35,1.739352,0.102489,-0.407833,0.012296,0.196201,0.004125
36,1.902665,0.159830,-0.506311,0.003363,0.219459,0.003964
37,2.055435,0.215628,-0.601595,-0.005361,0.241400,0.003799
38,2.197225,0.269634,-0.693500,-0.013838,0.261950,0.003631
39,2.327649,0.321607,-0.781840,-0.022027,0.281030,0.003463
40,2.446409,0.371318,-0.866451,-0.029890,0.298581,0.003295
41,2.553261,0.418560,-0.947041,-0.037396,0.314552,0.003130
42,2.648080,0.463140,-1.023413,-0.044513,0.328904,0.002968
43,2.730793,0.504891,-1.095288,-0.051216,0.341614,0.002810
44,2.801419,0.543658,-1.162450,-0.057478,0.352663,0.002658
45,2.860079,0.579324,-1.224676,-0.063284,0.362058,0.002511
46,2.906945,0.611790,-1.281748,-0.068616,0.369809,0.002371
47,2.942259,0.640981,-1.333460,-0.073464,0.375937,0.002238
48,2.966361,0.666855,-1.379658,-0.077820,0.380485,0.002112
49,2.979630,0.689392,-1.420217,-0.081681,0.383494,0.001993
50,2.982509,0.708601,-1.455009,-0.085050,0.385025,0.001881
51,2.975492,0.724517,-1.483997,-0.087931,0.385141,0.001776
52,2.959095,0.737189,-1.507121,-0.090332,0.383915,0.001678
53,1.968014,-3.819148,9.832452,-0.255540,-0.329928,0.028888
54,-17.659655,-15.382816,46.203960,-1.139226,-5.897007,-3.904728
55,-11.596874,-4.714504,26.186049,-0.143655,-4.958988,-1.573831
56,-8.448779,-4.893632,17.122263,-0.020433,-3.296999,-1.255475
57,-6.017755,-2.791232,11.593637,-0.251521,-2.326912,-0.924263
58,-4.380310,-1.482315,7.897901,-0.326746,-1.670428,-0.644391
59,-3.246336,-0.736961,5.459971,-0.324300,-1.221752,-0.457209
60,-2.501445,-0.414933,3.751894,-0.196380,-0.955680,-0.332348
61,-2.035410,-0.306560,2.894460,-0.177556,-0.756535,-0.264240
62,-1.642750,-0.122652,2.228130,-0.164053,-0.605296,-0.206904
63,-1.389584,-0.121301,1.723961,-0.115235,-0.498720,-0.162751
