Step,Fx(N),Fy(N),Fz(N),Tx(Nm),Ty(Nm),Tz(Nm)
1,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000
2,-0.910604,-0.758856,1.461658,0.085271,-0.184095,-0.000010
3,-0.910512,-0.765779,1.432646,0.093200,-0.186415,0.001102
4,-0.911759,-0.775247,1.401546,0.102219,-0.189351,0.002248
5,-0.914280,-0.787110,1.368520,0.112263,-0.192866,0.003390
6,-0.918020,-0.801216,1.333679,0.123258,-0.196934,0.004526
7,-0.922928,-0.817393,1.297155,0.135123,-0.201525,0.005630
8,-0.928955,-0.835480,1.259057,0.147782,-0.206617,0.006700
9,-0.936029,-0.855317,1.219526,0.161162,-0.212173,0.007725
10,-0.944106,-0.876737,1.178672,0.175185,-0.218170,0.008690
11,-0.953113,-0.899556,1.136629,0.189764,-0.224573,0.009603
12,-0.963000,-0.923626,1.093507,0.204834,-0.231357,0.010447
13,-0.973685,-0.948756,1.049458,0.220305,-0.238483,0.011229
14,-0.985108,-0.974793,1.004603,0.236109,-0.245923,0.011952
15,-0.997208,-1.001560,0.959063,0.252163,-0.253646,0.012615
16,-1.009917,-1.028907,0.912972,0.268400,-0.261622,0.013221
17,-1.023178,-1.056665,0.866449,0.284742,-0.269823,0.013774
18,-1.036896,-1.084673,0.819657,0.301115,-0.278204,0.014280
19,-1.051021,-1.112777,0.772705,0.317450,-0.286743,0.014736
20,-1.065485,-1.140841,0.725719,0.333684,-0.295408,0.015162
21,-1.080225,-1.168694,0.678836,0.349739,-0.304168,0.015550
22,-1.095168,-1.196217,0.632175,0.365560,-0.312991,0.015911
23,-1.110261,-1.223275,0.585847,0.381084,-0.321852,0.016246
24,-1.125417,-1.249731,0.540013,0.396249,-0.330709,0.016569
25,-1.140586,-1.275471,0.494761,0.411001,-0.339542,0.016869
26,-1.155704,-1.300369,0.450217,0.425282,-0.348318,0.017156
27,-1.170700,-1.324321,0.406492,0.439044,-0.357007,0.017433
28,-1.185527,-1.347229,0.363680,0.452240,-0.365586,0.017698
29,-1.200115,-1.368994,0.321896,0.464823,-0.374022,0.017957
30,-1.214404,-1.389532,0.281231,0.476753,-0.382289,0.018217
31,-1.228346,-1.408756,0.241769,0.487990,-0.390364,0.018468
32,-1.241872,-1.426600,0.203606,0.498502,-0.398216,0.018715
33,-1.254936,-1.442990,0.166803,0.508254,-0.405825,0.018957
34,-1.267478,-1.457876,0.131441,0.517222,-0.413163,0.019198
35,-1.279461,-1.471193,0.097575,0.525374,-0.420212,0.019422
36,-1.290811,-1.482901,0.065277,0.532691,-0.426942,0.019649
37,-1.301508,-1.492966,0.034576,0.539160,-0.433342,0.019859
38,-1.311479,-1.501365,0.005532,0.544767,-0.439382,0.020061
39,-1.320705,-1.508047,-0.021832,0.549491,-0.445053,0.020252
40,-1.329127,-1.513009,-0.047476,0.553331,-0.450329,0.020422
41,-1.336726,-1.516239,-0.071397,0.556282,-0.455204,0.020578
42,-1.343431,-1.517737,-0.093544,0.558346,-0.459647,0.020721
43,-1.349236,-1.517494,-0.113934,0.559523,-0.463656,0.020831
44,-1.354093,-1.515499,-0.132547,0.559808,-0.467213,0.020935
45,-1.357984,-1.511803,-0.149399,0.559230,-0.470311,0.021009
46,-1.360865,-1.506374,-0.164472,0.557778,-0.472933,0.021055
47,-1.362720,-1.499278,-0.177801,0.555488,-0.475076,0.021079
48,-1.363520,-1.490510,-0.189376,0.552361,-0.476725,0.021080
49,-1.363256,-1.480090,-0.199232,0.548412,-0.477883,0.021054
50,-1.361904,-1.468076,-0.207394,0.543675,-0.478540,0.020994
51,-1.359441,-1.454499,-0.213876,0.538169,-0.478691,0.020910
52,-1.355878,-1.439376,-0.218729,0.531911,-0.478342,0.020804
53,-1.351162,-1.422777,-0.221952,0.524939,-0.477474,0.020667
54,-1.345327,-1.404743,-0.223617,0.517281,-0.476104,0.020501
55,-1.338340,-1.385315,-0.223739,0.508962,-0.474223,0.020307
56,-1.330219,-1.364553,-0.222374,0.500017,-0.471841,0.020095
57,-1.320944,-1.342510,-0.219557,0.490480,-0.468953,0.019852
58,-1.310535,-1.319249,-0.215354,0.480389,-0.465572,0.019583
59,-1.298975,-1.294812,-0.209784,0.469769,-0.461693,0.019296
60,-1.286292,-1.269277,-0.202930,0.458665,-0.457332,0.018978
61,-1.272480,-1.242700,-0.194827,0.447112,-0.452491,0.018643
62,-1.257549,-1.215133,-0.185527,0.435140,-0.447177,0.018285
63,-1.241528,-1.186647,-0.175111,0.422790,-0.441406,0.017910
64,-1.224419,-1.157314,-0.163616,0.410102,-0.435182,0.017522
65,-1.206235,-1.127193,-0.151110,0.397111,-0.428515,0.017106
66,-1.187013,-1.096354,-0.137661,0.383854,-0.421421,0.016679
67,-1.166759,-1.064851,-0.123324,0.370363,-0.413908,0.016242
68,-1.145497,-1.032763,-0.108172,0.356681,-0.405989,0.015788
69,-1.123256,-1.000152,-0.092260,0.342839,-0.397678,0.015331
70,-1.100058,-0.967080,-0.075663,0.328873,-0.388987,0.014862
71,-1.075935,-0.933613,-0.058442,0.314817,-0.379931,0.014374
72,-1.050918,-0.899818,-0.040672,0.300705,-0.370526,0.013888
73,-1.025035,-0.865763,-0.022421,0.286571,-0.360786,0.013389
74,-0.998316,-0.831486,-0.003740,0.272436,-0.350724,0.012890
75,-0.970791,-0.797062,0.015294,0.258336,-0.340355,0.012384
76,-0.942523,-0.762561,0.034591,0.244304,-0.329707,0.011872
77,-0.913507,-0.728025,0.054123,0.230363,-0.318776,0.011363
78,-0.883805,-0.693515,0.073802,0.216538,-0.307593,0.010843
79,-0.853448,-0.659083,0.093574,0.202855,-0.296168,0.010330
80,-0.822476,-0.624778,0.113372,0.189335,-0.284519,0.009813
81,-0.790932,-0.590643,0.133137,0.175997,-0.272665,0.009296
82,-0.758849,-0.556739,0.152808,0.162867,-0.260619,0.008789
83,-0.726281,-0.523101,0.172321,0.149960,-0.248403,0.008279
84,-0.693257,-0.489770,0.191630,0.137293,-0.236029,0.007767
85,-0.659825,-0.456787,0.210683,0.124881,-0.223517,0.007262
86,-0.626035,-0.424196,0.229411,0.112741,-0.210887,0.006759
87,-0.591932,-0.392027,0.247776,0.100883,-0.198157,0.006261
88,-0.557546,-0.360312,0.265736,0.089319,-0.185338,0.005772
89,-0.522936,-0.329078,0.283242,0.078057,-0.172453,0.005284
90,-0.488143,-0.298356,0.300247,0.067105,-0.159520,0.004810
91,-0.453211,-0.268167,0.316719,0.056471,-0.146555,0.004332
92,-0.418190,-0.238538,0.332614,0.046161,-0.133578,0.003865
93,-0.383108,-0.209486,0.347917,0.036179,-0.120599,0.003401
94,-0.348031,-0.181025,0.362581,0.026525,-0.107644,0.002950
95,-0.312993,-0.153171,0.376579,0.017202,-0.094728,0.002498
96,-0.278037,-0.125935,0.389899,0.008209,-0.081865,0.002061
97,-0.243205,-0.099328,0.402510,-0.000454,-0.069073,0.001626
98,-0.208548,-0.073363,0.414391,-0.008786,-0.056371,0.001209
99,-0.174095,-0.048033,0.425541,-0.016795,-0.043770,0.000795
100,-0.139908,-0.023354,0.435922,-0.024480,-0.031295,0.000388
101,-0.106015,0.000677,0.445543,-0.031848,-0.018956,-0.000017
