Step,Fx(N),Fy(N),Fz(N),Tx(Nm),Ty(Nm),Tz(Nm)
1,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000
2,-0.879851,-0.780968,1.485795,0.083414,-0.189046,-0.000009
3,-0.880688,-0.787182,1.455458,0.091164,-0.191408,-0.000732
4,-0.882985,-0.795841,1.422965,0.099987,-0.194400,-0.001464
5,-0.886679,-0.806788,1.388452,0.109809,-0.197992,-0.002215
6,-0.891689,-0.819877,1.352085,0.120559,-0.202145,-0.002949
7,-0.897969,-0.834970,1.313971,0.132168,-0.206841,-0.003672
8,-0.905445,-0.851906,1.274244,0.144560,-0.212047,-0.004363
9,-0.914056,-0.870525,1.233035,0.157659,-0.217735,-0.005028
10,-0.923736,-0.890660,1.190484,0.171384,-0.223875,-0.005655
11,-0.934399,-0.912171,1.146729,0.185670,-0.230429,-0.006236
12,-0.945988,-0.934890,1.101893,0.200440,-0.237371,-0.006776
13,-0.958426,-0.958663,1.056107,0.215620,-0.244670,-0.007273
14,-0.971629,-0.983314,1.009535,0.231128,-0.252285,-0.007720
15,-0.985547,-1.008693,0.962278,0.246895,-0.260195,-0.008132
16,-1.000080,-1.034638,0.914501,0.262847,-0.268357,-0.008504
17,-1.015154,-1.060995,0.866342,0.278911,-0.276737,-0.008837
18,-1.030721,-1.087627,0.817909,0.295024,-0.285314,-0.009131
19,-1.046676,-1.114369,0.769372,0.311111,-0.294041,-0.009401
20,-1.062961,-1.141078,0.720846,0.327104,-0.302893,-0.009636
21,-1.079505,-1.167623,0.672466,0.342943,-0.311838,-0.009848
22,-1.096225,-1.193869,0.624377,0.358565,-0.320839,-0.010038
23,-1.113057,-1.219685,0.576692,0.373907,-0.329868,-0.010213
24,-1.129924,-1.244935,0.529553,0.388909,-0.338892,-0.010371
25,-1.146766,-1.269508,0.483073,0.403514,-0.347882,-0.010522
26,-1.163510,-1.293294,0.437372,0.417672,-0.356808,-0.010658
27,-1.180097,-1.316190,0.392554,0.431335,-0.365642,-0.010796
28,-1.196432,-1.338095,0.348758,0.444454,-0.374343,-0.010927
29,-1.212488,-1.358918,0.306058,0.456983,-0.382899,-0.011054
30,-1.228178,-1.378565,0.264567,0.468878,-0.391270,-0.011185
31,-1.243448,-1.396966,0.224378,0.480105,-0.399435,-0.011307
32,-1.258229,-1.414047,0.185573,0.490628,-0.407362,-0.011433
33,-1.272476,-1.429750,0.148227,0.500418,-0.415031,-0.011555
34,-1.286138,-1.444003,0.112405,0.509440,-0.422420,-0.011676
35,-1.299145,-1.456758,0.078189,0.517670,-0.429498,-0.011799
36,-1.311448,-1.467982,0.045622,0.525092,-0.436245,-0.011922
37,-1.323007,-1.477629,0.014750,0.531683,-0.442644,-0.012037
38,-1.333769,-1.485679,-0.014377,0.537435,-0.448671,-0.012148
39,-1.343684,-1.492084,-0.041724,0.542323,-0.454305,-0.012252
40,-1.352713,-1.496845,-0.067262,0.546351,-0.459530,-0.012350
41,-1.360821,-1.499930,-0.090979,0.549502,-0.464332,-0.012442
42,-1.367955,-1.501356,-0.112847,0.551788,-0.468690,-0.012522
43,-1.374096,-1.501094,-0.132865,0.553196,-0.472594,-0.012589
44,-1.379198,-1.499175,-0.151031,0.553744,-0.476029,-0.012650
45,-1.383243,-1.495586,-0.167346,0.553427,-0.478985,-0.012692
46,-1.386181,-1.490341,-0.181802,0.552258,-0.481446,-0.012719
47,-1.388023,-1.483469,-0.194453,0.550254,-0.483416,-0.012736
48,-1.388720,-1.474979,-0.205282,0.547423,-0.484876,-0.012729
49,-1.388260,-1.464907,-0.214322,0.543787,-0.485825,-0.012710
50,-1.386627,-1.453274,-0.221605,0.539364,-0.486257,-0.012672
51,-1.383802,-1.440128,-0.227154,0.534181,-0.486166,-0.012617
52,-1.379771,-1.425498,-0.230999,0.528258,-0.485550,-0.012541
53,-1.374537,-1.409417,-0.233188,0.521618,-0.484412,-0.012444
54,-1.368101,-1.391937,-0.233771,0.514291,-0.482757,-0.012336
55,-1.360440,-1.373100,-0.232776,0.506308,-0.480576,-0.012205
56,-1.351568,-1.352953,-0.230255,0.497695,-0.477879,-0.012057
