Step,Fx(N),Fy(N),Fz(N),Tx(Nm),Ty(Nm),Tz(Nm)
1,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000
2,-0.832100,-0.725395,1.529637,0.087825,-0.196620,-0.000008
3,-0.829613,-0.726367,1.501046,0.094492,-0.198437,0.000161
4,-0.828150,-0.729214,1.470739,0.102168,-0.200859,0.000337
5,-0.827677,-0.733845,1.438811,0.110799,-0.203864,0.000529
6,-0.828165,-0.740170,1.405363,0.120331,-0.207426,0.000725
7,-0.829574,-0.748097,1.370494,0.130710,-0.211520,0.000926
8,-0.831884,-0.757532,1.334282,0.141879,-0.216130,0.001126
9,-0.835039,-0.768375,1.296832,0.153779,-0.221220,0.001327
10,-0.839019,-0.780546,1.258219,0.166363,-0.226774,0.001533
11,-0.843785,-0.793927,1.218538,0.179562,-0.232765,0.001740
12,-0.849299,-0.808420,1.177883,0.193320,-0.239170,0.001939
13,-0.855518,-0.823939,1.136345,0.207586,-0.245959,0.002145
14,-0.862408,-0.840373,1.094015,0.222298,-0.253110,0.002350
15,-0.869917,-0.857628,1.050994,0.237400,-0.260591,0.002556
16,-0.878010,-0.875607,1.007369,0.252837,-0.268380,0.002760
17,-0.886649,-0.894194,0.963243,0.268543,-0.276450,0.002963
18,-0.895786,-0.913305,0.918713,0.284469,-0.284773,0.003166
19,-0.905382,-0.932841,0.873868,0.300560,-0.293324,0.003365
20,-0.915395,-0.952704,0.828817,0.316758,-0.302076,0.003557
21,-0.925787,-0.972805,0.783641,0.333011,-0.311006,0.003754
22,-0.936507,-0.993048,0.738448,0.349264,-0.320083,0.003947
23,-0.947519,-1.013349,0.693336,0.365470,-0.329283,0.004135
24,-0.958776,-1.033612,0.648399,0.381570,-0.338581,0.004318
25,-0.970247,-1.053766,0.603727,0.397522,-0.347954,0.004504
26,-0.981882,-1.073720,0.559421,0.413275,-0.357373,0.004692
27,-0.993646,-1.093394,0.515569,0.428779,-0.366816,0.004868
28,-1.005487,-1.112719,0.472265,0.443993,-0.376254,0.005042
29,-1.017381,-1.131622,0.429586,0.458873,-0.385670,0.005212
30,-1.029281,-1.150035,0.387618,0.473377,-0.395037,0.005373
31,-1.041144,-1.167889,0.346445,0.487462,-0.404329,0.005532
32,-1.052937,-1.185124,0.306143,0.501090,-0.413527,0.005684
33,-1.064623,-1.201688,0.266778,0.514231,-0.422608,0.005820
34,-1.076152,-1.217528,0.228437,0.526848,-0.431543,0.005956
35,-1.087499,-1.232578,0.191161,0.538901,-0.440318,0.006087
36,-1.098621,-1.246808,0.155023,0.550370,-0.448908,0.006212
37,-1.109489,-1.260162,0.120067,0.561219,-0.457297,0.006323
38,-1.120068,-1.272611,0.086349,0.571428,-0.465462,0.006420
39,-1.130308,-1.284112,0.053919,0.580970,-0.473379,0.006505
40,-1.140176,-1.294623,0.022823,0.589819,-0.481026,0.006588
41,-1.149657,-1.304135,-0.006926,0.597965,-0.488397,0.006660
42,-1.158714,-1.312612,-0.035292,0.605388,-0.495471,0.006722
43,-1.167295,-1.320034,-0.062234,0.612073,-0.502219,0.006770
44,-1.175401,-1.326377,-0.087754,0.618007,-0.508642,0.006809
45,-1.182973,-1.331614,-0.111813,0.623174,-0.514710,0.006840
46,-1.189991,-1.335737,-0.134407,0.627567,-0.520411,0.006852
47,-1.196436,-1.338754,-0.155538,0.631194,-0.525737,0.006861
48,-1.202281,-1.340625,-0.175197,0.634032,-0.530673,0.006860
49,-1.207490,-1.341362,-0.193372,0.636089,-0.535202,0.006848
50,-1.212041,-1.340952,-0.210074,0.637363,-0.539313,0.006822
51,-1.215916,-1.339404,-0.225315,0.637859,-0.542998,0.006794
52,-1.219098,-1.336720,-0.239101,0.637583,-0.546249,0.006746
53,-1.221545,-1.332893,-0.251423,0.636535,-0.549047,0.006696
54,-1.223262,-1.327933,-0.262330,0.634727,-0.551396,0.006630
55,-1.224226,-1.321852,-0.271824,0.632169,-0.553288,0.006559
56,-1.224421,-1.314649,-0.279926,0.628869,-0.554714,0.006486
57,-1.223820,-1.306348,-0.286645,0.624847,-0.555663,0.006396
58,-1.222422,-1.296951,-0.292012,0.620108,-0.556139,0.006300
59,-1.220212,-1.286489,-0.296055,0.614680,-0.556135,0.006198
60,-1.217176,-1.274969,-0.298788,0.608573,-0.555648,0.006087
61,-1.213315,-1.262416,-0.300264,0.601811,-0.554682,0.005972
62,-1.208609,-1.248847,-0.300485,0.594411,-0.553228,0.005847
63,-1.203058,-1.234288,-0.299494,0.586397,-0.551292,0.005721
64,-1.196664,-1.218758,-0.297324,0.577788,-0.548876,0.005588
65,-1.189410,-1.202292,-0.294007,0.568612,-0.545977,0.005451
66,-1.181308,-1.184905,-0.289583,0.558889,-0.542604,0.005307
67,-1.172362,-1.166631,-0.284087,0.548644,-0.538762,0.005162
68,-1.162553,-1.147502,-0.277547,0.537907,-0.534446,0.005010
69,-1.151897,-1.127556,-0.270002,0.526708,-0.529668,0.004857
70,-1.140394,-1.106802,-0.261497,0.515059,-0.524431,0.004702
71,-1.128047,-1.085288,-0.252065,0.502996,-0.518740,0.004545
72,-1.114870,-1.063051,-0.241755,0.490550,-0.512606,0.004380
73,-1.100871,-1.040108,-0.230606,0.477738,-0.506039,0.004221
74,-1.086048,-1.016505,-0.218657,0.464594,-0.499037,0.004055
75,-1.070421,-0.992275,-0.205956,0.451146,-0.491619,0.003884
76,-1.053991,-0.967455,-0.192538,0.437418,-0.483784,0.003718
77,-1.036782,-0.942079,-0.178465,0.423439,-0.475551,0.003546
78,-1.018801,-0.916189,-0.163771,0.409239,-0.466925,0.003378
79,-1.000065,-0.889821,-0.148511,0.394844,-0.457918,0.003212
80,-0.980605,-0.863005,-0.132737,0.380276,-0.448549,0.003046
81,-0.960408,-0.835783,-0.116469,0.365565,-0.438813,0.002879
82,-0.939505,-0.808191,-0.099778,0.350736,-0.428729,0.002713
83,-0.917925,-0.780271,-0.082717,0.335816,-0.418316,0.002551
84,-0.895677,-0.752042,-0.065321,0.320820,-0.407578,0.002383
85,-0.872782,-0.723563,-0.047640,0.305785,-0.396529,0.002222
86,-0.849261,-0.694856,-0.029717,0.290725,-0.385180,0.002067
87,-0.825139,-0.665959,-0.011611,0.275666,-0.373548,0.001907
88,-0.800438,-0.636911,0.006639,0.260629,-0.361644,0.001757
89,-0.775173,-0.607744,0.024989,0.245637,-0.349476,0.001603
90,-0.749377,-0.578487,0.043390,0.230704,-0.337064,0.001459
91,-0.723074,-0.549181,0.061795,0.215856,-0.324419,0.001313
92,-0.696295,-0.519858,0.080156,0.201109,-0.311560,0.001174
93,-0.669048,-0.490552,0.098440,0.186485,-0.298491,0.001037
94,-0.641388,-0.461280,0.116592,0.171989,-0.285239,0.000907
95,-0.613322,-0.432083,0.134581,0.157646,-0.271809,0.000781
96,-0.584882,-0.402992,0.152372,0.143471,-0.258218,0.000654
97,-0.556093,-0.374026,0.169919,0.129472,-0.244478,0.000534
98,-0.526990,-0.345220,0.187185,0.115669,-0.230607,0.000422
99,-0.497601,-0.316600,0.204136,0.102071,-0.216620,0.000310
100,-0.467955,-0.288180,0.220745,0.088685,-0.202530,0.000203
101,-0.438072,-0.259996,0.236977,0.075529,-0.188349,0.000094
102,-0.407989,-0.232061,0.252808,0.062605,-0.174094,0.000000
103,-0.377747,-0.204401,0.268194,0.049925,-0.159786,-0.000092
104,-0.347352,-0.177039,0.283130,0.037499,-0.145427,-0.000182
105,-0.316859,-0.149992,0.297572,0.025332,-0.131046,-0.000267
106,-0.286282,-0.123267,0.311513,0.013424,-0.116649,-0.000347
107,-0.255651,-0.096898,0.324930,0.001789,-0.102250,-0.000419
108,-0.225004,-0.070884,0.337802,-0.009577,-0.087869,-0.000491
109,-0.194365,-0.045250,0.350115,-0.020665,-0.073517,-0.000553
110,-0.163767,-0.020006,0.361849,-0.031473,-0.059210,-0.000621
111,-0.133222,0.004831,0.373004,-0.041997,-0.044954,-0.000679
112,-0.102781,0.029269,0.383561,-0.052246,-0.030775,-0.000728
113,-0.072464,0.053284,0.393505,-0.062210,-0.016682,-0.000786
114,-0.042293,0.076869,0.402845,-0.071892,-0.002685,-0.000830
115,-0.012311,0.100021,0.411555,-0.081294,0.011192,-0.000876
116,0.017476,0.122723,0.419650,-0.090411,0.024950,-0.000918
117,0.047029,0.144986,0.427118,-0.099253,0.038568,-0.000953
118,0.076312,0.166794,0.433953,-0.107819,0.052027,-0.000991
119,0.105311,0.188147,0.440158,-0.116110,0.065321,-0.001020
120,0.134004,0.209041,0.445741,-0.124130,0.078440,-0.001048
121,0.162365,0.229480,0.450706,-0.131884,0.091371,-0.001081
122,0.190367,0.249473,0.455051,-0.139385,0.104099,-0.001104
123,0.217986,0.268997,0.458783,-0.146621,0.116615,-0.001136
124,0.245217,0.288075,0.461918,-0.153611,0.128914,-0.001158
125,0.272017,0.306695,0.464448,-0.160351,0.140977,-0.001178
126,0.298381,0.324872,0.466399,-0.166854,0.152800,-0.001199
127,0.324281,0.342597,0.467764,-0.173119,0.164368,-0.001218
128,0.349709,0.359882,0.468572,-0.179156,0.175682,-0.001241
129,0.374648,0.376734,0.468829,-0.184973,0.186730,-0.001259
130,0.399063,0.393146,0.468533,-0.190569,0.197495,-0.001281
131,0.422961,0.409146,0.467722,-0.195965,0.207981,-0.001300
132,0.446309,0.424719,0.466390,-0.201153,0.218172,-0.001312
133,0.469105,0.439880,0.464555,-0.206146,0.228067,-0.001326
134,0.491327,0.454643,0.462239,-0.210954,0.237657,-0.001347
135,0.512973,0.469013,0.459450,-0.215582,0.246938,-0.001364
136,0.534044,0.482988,0.456219,-0.220032,0.255914,-0.001384
137,0.554514,0.496580,0.452546,-0.224314,0.264572,-0.001399
138,0.574371,0.509803,0.448450,-0.228436,0.272904,-0.001418
139,0.593624,0.522670,0.443961,-0.232410,0.280919,-0.001440
140,0.612259,0.535174,0.439084,-0.236232,0.288608,-0.001456
141,0.630272,0.547336,0.433843,-0.239918,0.295969,-0.001475
142,0.647660,0.559158,0.428253,-0.243468,0.303003,-0.001498
143,0.664410,0.570656,0.422328,-0.246894,0.309703,-0.001518
144,0.680530,0.581837,0.416090,-0.250200,0.316074,-0.001546
145,0.696032,0.592714,0.409569,-0.253396,0.322124,-0.001573
146,0.710890,0.603287,0.402766,-0.256483,0.327840,-0.001600
147,0.725120,0.613571,0.395701,-0.259470,0.333230,-0.001625
148,0.738726,0.623576,0.388406,-0.262363,0.338299,-0.001654
149,0.751711,0.633308,0.380888,-0.265167,0.343048,-0.001683
150,0.764069,0.642777,0.373162,-0.267888,0.347474,-0.001717
151,0.775815,0.651993,0.365255,-0.270531,0.351589,-0.001750
152,0.786951,0.660957,0.357182,-0.273099,0.355392,-0.001779
