Step,Fx(N),Fy(N),Fz(N),Tx(Nm),Ty(Nm),Tz(Nm)
283,0.960598,0.904548,0.513556,-0.358264,0.378564,0.004006
284,0.990655,0.924151,0.481342,-0.358011,0.378999,0.005661
285,0.990525,0.923296,0.482450,-0.358087,0.379557,0.007260
286,0.990903,0.922700,0.481875,-0.357771,0.379709,0.008610
287,0.988174,0.919800,0.483456,-0.357055,0.379409,0.009758
288,0.986428,0.917454,0.482876,-0.355956,0.378711,0.010652
289,0.983705,0.914327,0.482186,-0.354465,0.377587,0.011332
290,0.978422,0.909294,0.483077,-0.352592,0.376028,0.011831
291,0.973739,0.904541,0.482314,-0.350372,0.374093,0.012063
292,0.967748,0.898778,0.481915,-0.347806,0.371771,0.012123
293,0.960834,0.892228,0.481281,-0.344838,0.369003,0.012033
294,0.952946,0.884930,0.480836,-0.341595,0.365915,0.011754
295,0.944493,0.877141,0.479979,-0.338023,0.362453,0.011371
296,0.935433,0.868805,0.478612,-0.334083,0.358567,0.010917
297,0.924826,0.859356,0.478171,-0.329929,0.354406,0.010377
298,0.914110,0.849744,0.476882,-0.325468,0.349898,0.009791
299,0.902366,0.839314,0.475711,-0.320704,0.345027,0.009182
300,0.890091,0.828361,0.474482,-0.315751,0.339897,0.008547
301,0.876941,0.817024,0.473024,-0.310488,0.334422,0.007738
302,0.863222,0.805213,0.471775,-0.305106,0.328770,0.006864
303,0.848637,0.792572,0.470415,-0.299410,0.322712,0.006324
304,0.833817,0.779749,0.468772,-0.293572,0.316462,0.005801
305,0.816789,0.765391,0.468571,-0.287548,0.309952,0.005344
306,0.848103,0.782363,0.411906,-0.279713,0.301746,0.004880
307,0.739079,0.708192,0.516576,-0.276164,0.297170,0.004674
308,0.767905,0.723513,0.462545,-0.268458,0.289003,0.004214
309,0.749311,0.707832,0.462069,-0.261939,0.281725,0.003910
310,0.776470,0.722203,0.407869,-0.253828,0.273015,0.003599
311,0.717989,0.680855,0.451276,-0.247912,0.266015,0.003544
312,0.646131,0.630944,0.511741,-0.242815,0.259754,0.003413
313,0.708283,0.667493,0.415979,-0.233547,0.249867,0.003033
314,0.623269,0.608997,0.490735,-0.228565,0.243515,0.003009
